osmid,y,x,street_count,highway,ref,geometry,elevation
53148287,47.6124084,-122.3408973,4,traffic_signals,,POINT (-122.3408973 47.6124084),56
53148290,47.6130634,-122.3400465,4,traffic_signals,,POINT (-122.3400465 47.6130634),48
53148292,47.6136909,-122.3392322,4,traffic_signals,,POINT (-122.3392322 47.6136909),48
53148294,47.6143918,-122.3383323,4,traffic_signals,,POINT (-122.3383323 47.6143918),53
53148295,47.6148264,-122.337749,4,traffic_signals,,POINT (-122.337749 47.6148264),53
53148297,47.6150568,-122.3374463,4,traffic_signals,,POINT (-122.3374463 47.6150568),35
53148299,47.6157232,-122.336573,4,traffic_signals,,POINT (-122.336573 47.6157232),34
53148302,47.6170511,-122.3348682,4,traffic_signals,,POINT (-122.3348682 47.6170511),44
53148303,47.6177224,-122.3340122,4,,,POINT (-122.3340122 47.6177224),41
53149372,47.6187537,-122.3195328,3,,,POINT (-122.3195328 47.6187537),102
53149373,47.6199213,-122.3195446,4,,,POINT (-122.3195446 47.6199213),101
53151740,47.6016865,-122.3195786,4,,,POINT (-122.3195786 47.6016865),80
53151757,47.5983491,-122.319629,4,stop,,POINT (-122.319629 47.5983491),43
53151759,47.5975058,-122.3196357,3,,,POINT (-122.3196357 47.5975058),42
53155393,47.614468,-122.3523592,3,traffic_signals,,POINT (-122.3523592 47.614468),12
53155395,47.6164589,-122.3497748,4,,,POINT (-122.3497748 47.6164589),40
53155396,47.6171294,-122.3489278,4,,,POINT (-122.3489278 47.6171294),36
53155398,47.6178039,-122.3480716,4,traffic_signals,,POINT (-122.3480716 47.6178039),42
53155399,47.6181371,-122.3476487,3,,,POINT (-122.3476487 47.6181371),42
53155723,47.6031809,-122.3375559,4,traffic_signals,,POINT (-122.3375559 47.6031809),7
53155726,47.6060352,-122.3401019,3,traffic_signals,,POINT (-122.3401019 47.6060352),0
53155734,47.6144471,-122.354031,3,traffic_signals,,POINT (-122.354031 47.6144471),7
53155882,47.6232792,-122.3580308,4,,,POINT (-122.3580308 47.6232792),34
53157730,47.6209419,-122.3567461,4,,,POINT (-122.3567461 47.6209419),27
53157731,47.6209449,-122.3580576,4,,,POINT (-122.3580576 47.6209449),22
53160852,47.6041643,-122.328058,4,traffic_signals,,POINT (-122.328058 47.6041643),67
53160854,47.6048794,-122.3286935,4,traffic_signals,,POINT (-122.3286935 47.6048794),49
53160855,47.6062491,-122.3301768,3,,,POINT (-122.3301768 47.6062491),64
53160858,47.6070218,-122.3306814,4,traffic_signals,,POINT (-122.3306814 47.6070218),87
53160861,47.6091536,-122.332635,4,traffic_signals,,POINT (-122.332635 47.6091536),76
53160863,47.610148,-122.333559,4,traffic_signals,,POINT (-122.333559 47.610148),71
53160865,47.6121367,-122.3353812,4,traffic_signals,,POINT (-122.3353812 47.6121367),51
53160869,47.6136154,-122.3370367,4,traffic_signals,,POINT (-122.3370367 47.6136154),74
53160871,47.6139547,-122.3375919,4,traffic_signals,,POINT (-122.3375919 47.6139547),55
53160874,47.6151578,-122.3396251,4,traffic_signals,,POINT (-122.3396251 47.6151578),39
53160878,47.6180172,-122.3444336,4,traffic_signals,,POINT (-122.3444336 47.6180172),49
53166773,47.6231337,-122.3253143,4,,,POINT (-122.3253143 47.6231337),83
53166776,47.6231311,-122.3209261,4,traffic_signals,,POINT (-122.3209261 47.6231311),108
53166871,47.5983117,-122.3342615,4,traffic_signals,,POINT (-122.3342615 47.5983117),5
53166872,47.5983071,-122.3328994,3,,,POINT (-122.3328994 47.5983071),13
53166876,47.5982996,-122.3305263,3,,,POINT (-122.3305263 47.5982996),3
53166903,47.5983735,-122.32768,3,stop,,POINT (-122.32768 47.5983735),14
53166904,47.5983695,-122.326373,4,stop,,POINT (-122.326373 47.5983695),18
53166906,47.5983636,-122.3244135,4,,,POINT (-122.3244135 47.5983636),28
53166908,47.5983616,-122.3237389,4,stop,,POINT (-122.3237389 47.5983616),32
53166910,47.5983597,-122.3231143,3,,,POINT (-122.3231143 47.5983597),31
53166912,47.5983577,-122.3224449,4,stop,,POINT (-122.3224449 47.5983577),34
53168035,47.600892,-122.334237,4,traffic_signals,,POINT (-122.334237 47.600892),20
53168038,47.6008898,-122.332866,4,stop,,POINT (-122.332866 47.6008898),18
53168043,47.6008802,-122.3276666,4,traffic_signals,,POINT (-122.3276666 47.6008802),26
53168044,47.6008861,-122.3263626,4,,,POINT (-122.3263626 47.6008861),38
53168922,47.6152248,-122.3278993,4,traffic_signals,,POINT (-122.3278993 47.6152248),70
53168924,47.6152241,-122.3268033,4,traffic_signals,,POINT (-122.3268033 47.6152241),74
53168926,47.6152274,-122.3261899,4,,,POINT (-122.3261899 47.6152274),77
53168927,47.6152288,-122.325535,4,stop,,POINT (-122.325535 47.6152288),82
53168930,47.6152423,-122.323419,4,stop,,POINT (-122.323419 47.6152423),87
53168932,47.6152491,-122.322146,4,traffic_signals,,POINT (-122.322146 47.6152491),91
53170705,47.6080026,-122.3353994,4,,,POINT (-122.3353994 47.6080026),51
53181665,47.6197775,-122.3567633,4,,,POINT (-122.3567633 47.6197775),18
53181666,47.6197857,-122.3580574,4,,,POINT (-122.3580574 47.6197857),11
53184111,47.6051575,-122.3351305,4,traffic_signals,,POINT (-122.3351305 47.6051575),28
53184112,47.6056295,-122.334026,4,traffic_signals,,POINT (-122.334026 47.6056295),42
53184113,47.6060865,-122.3329126,4,traffic_signals,,POINT (-122.3329126 47.6060865),57
53184114,47.6065443,-122.33182,4,traffic_signals,,POINT (-122.33182 47.6065443),78
53184115,47.6074864,-122.3295782,4,traffic_signals,,POINT (-122.3295782 47.6074864),83
53184116,47.6079481,-122.3284765,4,traffic_signals,,POINT (-122.3284765 47.6079481),79
53184117,47.6088722,-122.3262522,4,traffic_signals,,POINT (-122.3262522 47.6088722),104
53184118,47.6093391,-122.3251272,4,traffic_signals,,POINT (-122.3251272 47.6093391),103
53184119,47.6098062,-122.32402,4,traffic_signals,,POINT (-122.32402 47.6098062),108
53184120,47.61027,-122.322915,4,traffic_signals,,POINT (-122.322915 47.61027),109
53184121,47.6107272,-122.3218255,4,traffic_signals,,POINT (-122.3218255 47.6107272),114
53186030,47.6177467,-122.3267649,3,,,POINT (-122.3267649 47.6177467),66
53186031,47.6177405,-122.3262525,5,,,POINT (-122.3262525 47.6177405),73
53186032,47.6177471,-122.3255689,3,,,POINT (-122.3255689 47.6177471),78
53186033,47.6177557,-122.3234628,3,,,POINT (-122.3234628 47.6177557),90
53186034,47.6175708,-122.3234548,3,,,POINT (-122.3234548 47.6175708),90
53187904,47.6109565,-122.3404737,4,traffic_signals,,POINT (-122.3404737 47.6109565),56
53187905,47.6116333,-122.3396012,4,traffic_signals,,POINT (-122.3396012 47.6116333),54
53187906,47.6129188,-122.3379491,4,traffic_signals,,POINT (-122.3379491 47.6129188),49
53187907,47.613279,-122.3374748,3,traffic_signals,,POINT (-122.3374748 47.613279),62
53187908,47.6142851,-122.3361644,4,traffic_signals,,POINT (-122.3361644 47.6142851),51
53187909,47.6149542,-122.3352929,4,traffic_signals,,POINT (-122.3352929 47.6149542),41
53187910,47.6162649,-122.3335788,4,traffic_signals,,POINT (-122.3335788 47.6162649),45
53187911,47.6169535,-122.332705,4,traffic_signals,,POINT (-122.332705 47.6169535),41
53187912,47.6176115,-122.3318627,4,traffic_signals,,POINT (-122.3318627 47.6176115),43
53187913,47.6182931,-122.3309975,4,traffic_signals,,POINT (-122.3309975 47.6182931),45
53187914,47.6187296,-122.3304388,3,,,POINT (-122.3304388 47.6187296),44
53188596,47.6221085,-122.3567311,4,,,POINT (-122.3567311 47.6221085),34
53189614,47.6128157,-122.3495132,3,,,POINT (-122.3495132 47.6128157),14
53189615,47.6133768,-122.3504595,4,traffic_signals,,POINT (-122.3504595 47.6133768),11
53189616,47.6150276,-122.3533107,4,,,POINT (-122.3533107 47.6150276),9
53189617,47.6172837,-122.3566632,3,,,POINT (-122.3566632 47.6172837),3
53189618,47.6186078,-122.3584983,3,,,POINT (-122.3584983 47.6186078),6
53190094,47.6197096,-122.3384816,4,,,POINT (-122.3384816 47.6197096),21
53190095,47.6208788,-122.3384708,4,traffic_signals,,POINT (-122.3384708 47.6208788),20
53190096,47.6220483,-122.3384604,4,traffic_signals,,POINT (-122.3384604 47.6220483),18
53192313,47.6183353,-122.3529962,3,,,POINT (-122.3529962 47.6183353),30
53193187,47.6129754,-122.322113,3,,,POINT (-122.322113 47.6129754),103
53193188,47.6140814,-122.3221283,4,traffic_signals,,POINT (-122.3221283 47.6140814),97
53194068,47.6154799,-122.3323161,4,traffic_signals,,POINT (-122.3323161 47.6154799),60
53194069,47.6161843,-122.331421,4,traffic_signals,,POINT (-122.331421 47.6161843),46
53194070,47.6168643,-122.3305587,4,traffic_signals,,POINT (-122.3305587 47.6168643),46
53195013,47.6197679,-122.3554556,4,,,POINT (-122.3554556 47.6197679),25
53195014,47.6209325,-122.355452,4,traffic_signals,,POINT (-122.355452 47.6209325),34
53195015,47.6221059,-122.3554448,3,,,POINT (-122.3554448 47.6221059),36
53196083,47.6221129,-122.358047,4,,,POINT (-122.358047 47.6221129),30
53198510,47.6197423,-122.3476296,4,,,POINT (-122.3476296 47.6197423),48
53198512,47.622067,-122.3475833,4,traffic_signals,,POINT (-122.3475833 47.622067),43
53198569,47.6129818,-122.326185,4,,,POINT (-122.326185 47.6129818),94
53198570,47.6141028,-122.326203,4,,,POINT (-122.326203 47.6141028),84
53198834,47.5975283,-122.327686,3,traffic_signals,,POINT (-122.327686 47.5975283),23
53200375,47.6065823,-122.3364381,4,traffic_signals,,POINT (-122.3364381 47.6065823),40
53200376,47.6070445,-122.3353207,4,traffic_signals,,POINT (-122.3353207 47.6070445),50
53200377,47.6075075,-122.3342339,4,traffic_signals,,POINT (-122.3342339 47.6075075),66
53200378,47.6079696,-122.3331106,4,traffic_signals,,POINT (-122.3331106 47.6079696),77
53200379,47.6093695,-122.3298023,5,traffic_signals,,POINT (-122.3298023 47.6093695),72
53200380,47.6103026,-122.3275705,3,,,POINT (-122.3275705 47.6103026),92
53200381,47.6107703,-122.3264459,4,traffic_signals,,POINT (-122.3264459 47.6107703),103
53200382,47.6112282,-122.325352,4,stop,,POINT (-122.325352 47.6112282),107
53200383,47.6117035,-122.3242246,4,,,POINT (-122.3242246 47.6117035),101
53200384,47.6121627,-122.323122,4,,,POINT (-122.323122 47.6121627),105
53200538,47.6178784,-122.3342926,4,traffic_signals,,POINT (-122.3342926 47.6178784),41
53200831,47.614102,-122.3268213,4,traffic_signals,,POINT (-122.3268213 47.614102),82
53200832,47.6141034,-122.3255171,4,stop,,POINT (-122.3255171 47.6141034),89
53200833,47.6140941,-122.3234115,4,stop,,POINT (-122.3234115 47.6140941),98
53200834,47.6140957,-122.3194548,4,,,POINT (-122.3194548 47.6140957),92
53201468,47.6148037,-122.3469826,4,traffic_signals,,POINT (-122.3469826 47.6148037),40
53203462,47.6023124,-122.3325194,4,traffic_signals,,POINT (-122.3325194 47.6023124),20
53203463,47.6030293,-122.3331773,4,traffic_signals,,POINT (-122.3331773 47.6030293),30
53203464,47.6044575,-122.334488,4,traffic_signals,,POINT (-122.334488 47.6044575),35
53203465,47.6072982,-122.3370956,4,traffic_signals,,POINT (-122.3370956 47.6072982),42
53203466,47.6082891,-122.3380101,4,traffic_signals,,POINT (-122.3380101 47.6082891),42
53203467,47.6102801,-122.3398417,4,traffic_signals,,POINT (-122.3398417 47.6102801),50
53203468,47.6124939,-122.3430759,4,traffic_signals,,POINT (-122.3430759 47.6124939),54
53203470,47.615349,-122.347902,4,traffic_signals,,POINT (-122.347902 47.615349),48
53203471,47.6170082,-122.350729,4,,,POINT (-122.350729 47.6170082),35
53205237,47.5975164,-122.3237445,4,stop,,POINT (-122.3237445 47.5975164),25
53205952,47.6087555,-122.3368912,4,traffic_signals,,POINT (-122.3368912 47.6087555),43
53205953,47.6092063,-122.335805,4,traffic_signals,,POINT (-122.335805 47.6092063),60
53205954,47.6096853,-122.3346631,4,traffic_signals,,POINT (-122.3346631 47.6096853),60
53205955,47.6106056,-122.3324189,4,traffic_signals,,POINT (-122.3324189 47.6106056),69
53205957,47.6120189,-122.3291048,3,,,POINT (-122.3291048 47.6120189),81
53205958,47.6124852,-122.3280058,4,traffic_signals,,POINT (-122.3280058 47.6124852),89
53207665,47.6039483,-122.3309243,4,traffic_signals,,POINT (-122.3309243 47.6039483),42
53207667,47.6043909,-122.3298566,4,traffic_signals,,POINT (-122.3298566 47.6043909),33
53207669,47.6053411,-122.3276092,4,traffic_signals,,POINT (-122.3276092 47.6053411),68
53207673,47.6058095,-122.3265025,4,,,POINT (-122.3265025 47.6058095),83
53207674,47.6067422,-122.3243017,4,,,POINT (-122.3243017 47.6067422),100
53207676,47.6071829,-122.3232447,3,,,POINT (-122.3232447 47.6071829),101
53207677,47.6076735,-122.322078,4,,,POINT (-122.322078 47.6076735),112
53208296,47.6196732,-122.330438,4,stop,,POINT (-122.330438 47.6196732),43
53208454,47.6043701,-122.3194162,4,,,POINT (-122.3194162 47.6043701),102
53208455,47.6052098,-122.3194225,4,,,POINT (-122.3194225 47.6052098),104
53208456,47.6062119,-122.3194197,4,,,POINT (-122.3194197 47.6062119),105
53208464,47.6121902,-122.3193717,4,,,POINT (-122.3193717 47.6121902),96
53208465,47.6129466,-122.3194383,4,,,POINT (-122.3194383 47.6129466),94
53208466,47.6027005,-122.3194241,4,,,POINT (-122.3194241 47.6027005),92
53208467,47.6030035,-122.3194264,1,,,POINT (-122.3194264 47.6030035),92
53208913,47.6036976,-122.3249493,3,,,POINT (-122.3249493 47.6036976),92
53208938,47.6050917,-122.3258526,4,traffic_signals,,POINT (-122.3258526 47.6050917),83
53208939,47.6072486,-122.3278327,4,stop,,POINT (-122.3278327 47.6072486),71
53208941,47.6130601,-122.3331627,4,traffic_signals,,POINT (-122.3331627 47.6130601),61
53209654,47.6178446,-122.3421629,3,,,POINT (-122.3421629 47.6178446),35
53209657,47.6220547,-122.3410794,4,,,POINT (-122.3410794 47.6220547),23
53209658,47.6220164,-122.3358611,4,,,POINT (-122.3358611 47.6220164),21
53209659,47.6220101,-122.3343344,4,traffic_signals,,POINT (-122.3343344 47.6220101),29
53209660,47.6219768,-122.333,4,stop,,POINT (-122.333 47.6219768),32
53209760,47.6141856,-122.3279221,3,,,POINT (-122.3279221 47.6141856),73
53209761,47.6184996,-122.3278818,4,traffic_signals,,POINT (-122.3278818 47.6184996),55
53209840,47.601699,-122.31784,4,traffic_signals,,POINT (-122.31784 47.601699),77
53209841,47.6026822,-122.3188403,3,,,POINT (-122.3188403 47.6026822),85
53209846,47.6043878,-122.3205866,3,,,POINT (-122.3205866 47.6043878),102
53209847,47.6050574,-122.3212207,3,,,POINT (-122.3212207 47.6050574),105
53209848,47.6064931,-122.322528,5,traffic_signals,,POINT (-122.322528 47.6064931),99
53209849,47.6086189,-122.3244885,4,traffic_signals,,POINT (-122.3244885 47.6086189),114
53209850,47.6114846,-122.327104,4,traffic_signals,,POINT (-122.327104 47.6114846),95
53209852,47.6150284,-122.3303332,3,,,POINT (-122.3303332 47.6150284),50
53210274,47.5975145,-122.3231105,4,,,POINT (-122.3231105 47.5975145),29
53212907,47.6129865,-122.323386,3,,,POINT (-122.323386 47.6129865),107
53212908,47.6100257,-122.3211505,3,,,POINT (-122.3211505 47.6100257),114
53213409,47.6110241,-122.32821,4,,,POINT (-122.32821 47.6110241),90
53213411,47.612405,-122.3248695,4,,,POINT (-122.3248695 47.612405),101
53213413,47.6077623,-122.335978,4,traffic_signals,,POINT (-122.335978 47.6077623),42
53213414,47.6082149,-122.3348881,4,traffic_signals,,POINT (-122.3348881 47.6082149),66
53213415,47.6086836,-122.3337566,4,traffic_signals,,POINT (-122.3337566 47.6086836),77
53213821,47.609592,-122.341496,4,crossing,,POINT (-122.341496 47.609592),33
53213822,47.6107454,-122.338721,4,traffic_signals,,POINT (-122.338721 47.6107454),52
53213823,47.6111996,-122.3376326,4,traffic_signals,,POINT (-122.3376326 47.6111996),49
53213824,47.6116831,-122.336471,4,traffic_signals,,POINT (-122.336471 47.6116831),59
53213825,47.6125952,-122.334263,4,traffic_signals,,POINT (-122.334263 47.6125952),58
53214120,47.6196513,-122.3252852,6,crossing,,POINT (-122.3252852 47.6196513),82
53215161,47.6219882,-122.3209248,4,traffic_signals,,POINT (-122.3209248 47.6219882),106
53215491,47.6197103,-122.335873,4,stop,,POINT (-122.335873 47.6197103),44
53215492,47.62086,-122.33586,4,stop,,POINT (-122.33586 47.62086),24
53217079,47.6129851,-122.3255037,3,,,POINT (-122.3255037 47.6129851),98
53217080,47.6129843,-122.3253849,3,,,POINT (-122.3253849 47.6129843),98
53218456,47.619665,-122.333,4,stop,,POINT (-122.333 47.619665),38
53218457,47.6208207,-122.333,4,stop,,POINT (-122.333 47.6208207),38
53220994,47.6131715,-122.3421956,4,traffic_signals,,POINT (-122.3421956 47.6131715),51
53220995,47.6138297,-122.3413438,4,traffic_signals,,POINT (-122.3413438 47.6138297),56
53220996,47.6144602,-122.3405283,4,traffic_signals,,POINT (-122.3405283 47.6144602),48
53220997,47.6158349,-122.3387488,4,traffic_signals,,POINT (-122.3387488 47.6158349),29
53221000,47.6178253,-122.336172,4,stop,,POINT (-122.336172 47.6178253),32
53221381,47.6049096,-122.3333828,4,traffic_signals,,POINT (-122.3333828 47.6049096),32
53221382,47.6053647,-122.3322713,4,traffic_signals,,POINT (-122.3322713 47.6053647),56
53221383,47.6058327,-122.3311769,4,traffic_signals,,POINT (-122.3311769 47.6058327),53
53221390,47.6068115,-122.3288827,3,stop,,POINT (-122.3288827 47.6068115),67
53221392,47.6081721,-122.3256052,4,,,POINT (-122.3256052 47.6081721),101
53221393,47.6090909,-122.3233709,4,,,POINT (-122.3233709 47.6090909),106
53221905,47.6027714,-122.3314201,4,traffic_signals,,POINT (-122.3314201 47.6027714),37
53221906,47.6032433,-122.3302856,4,traffic_signals,,POINT (-122.3302856 47.6032433),38
53221907,47.6036923,-122.3291997,4,traffic_signals,,POINT (-122.3291997 47.6036923),51
53221908,47.6046185,-122.3269834,3,traffic_signals,,POINT (-122.3269834 47.6046185),71
53221909,47.6060165,-122.3236525,4,traffic_signals,,POINT (-122.3236525 47.6060165),99
53221910,47.6069559,-122.3214287,4,,,POINT (-122.3214287 47.6069559),111
53223115,47.6184961,-122.325639,4,traffic_signals,,POINT (-122.325639 47.6184961),80
53225171,47.5975244,-122.3263788,4,stop,,POINT (-122.3263788 47.5975244),16
53225172,47.5975184,-122.3244191,4,,,POINT (-122.3244191 47.5975184),21
53225173,47.5975125,-122.3224505,4,stop,,POINT (-122.3224505 47.5975125),27
53225174,47.5975093,-122.321682,1,,,POINT (-122.321682 47.5975093),27
53229641,47.6152964,-122.3378474,4,traffic_signals,,POINT (-122.3378474 47.6152964),38
53230128,47.6181085,-122.3426914,3,,,POINT (-122.3426914 47.6181085),36
53237165,47.6154758,-122.3461132,4,traffic_signals,,POINT (-122.3461132 47.6154758),39
53237166,47.6160155,-122.347033,4,traffic_signals,,POINT (-122.347033 47.6160155),45
53237167,47.6176755,-122.3498632,4,,,POINT (-122.3498632 47.6176755),37
53239579,47.6196778,-122.33432,4,traffic_signals,,POINT (-122.33432 47.6196778),42
53239580,47.6208438,-122.3343387,4,traffic_signals,,POINT (-122.3343387 47.6208438),37
53241026,47.6197247,-122.3410853,3,,,POINT (-122.3410853 47.6197247),32
53241027,47.6208889,-122.3410873,4,,,POINT (-122.3410873 47.6208889),26
53241647,47.6196703,-122.331722,3,stop,,POINT (-122.331722 47.6196703),38
53243899,47.6045912,-122.3223456,4,,,POINT (-122.3223456 47.6045912),108
53246625,47.6035277,-122.320065,3,turning_circle,,POINT (-122.320065 47.6035277),97
53247233,47.6022648,-122.3278983,4,traffic_signals,,POINT (-122.3278983 47.6022648),36
