osmid,y,x,street_count,highway,ref,geometry
3629502476,47.6053053,-122.3345266,1,,,POINT (-122.3345266 47.6053053)
3629504199,47.6051294,-122.3345987,1,,,POINT (-122.3345987 47.6051294)
3629504213,47.6049534,-122.3337616,1,,,POINT (-122.3337616 47.6049534)
3629600000,47.603648,-122.3329962,1,,,POINT (-122.3329962 47.603648)
3629600001,47.6039543,-122.3332735,4,,,POINT (-122.3332735 47.6039543)
3629600006,47.6046862,-122.333929,3,,,POINT (-122.333929 47.6046862)
3632105812,47.6149268,-122.3461548,3,,,POINT (-122.3461548 47.6149268)
3632105813,47.6152513,-122.3457332,3,,,POINT (-122.3457332 47.6152513)
3632159854,47.6140354,-122.346667,4,,,POINT (-122.346667 47.6140354)
3632159855,47.6143693,-122.346246,3,,,POINT (-122.346246 47.6143693)
3632159856,47.6137049,-122.3470813,3,,,POINT (-122.3470813 47.6137049)
3632159857,47.6139281,-122.3464842,3,,,POINT (-122.3464842 47.6139281)
3632159858,47.6135949,-122.3468945,3,,,POINT (-122.3468945 47.6135949)
3633690298,47.5971466,-122.3237471,3,,,POINT (-122.3237471 47.5971466)
3633690299,47.5975172,-122.3240196,3,,,POINT (-122.3240196 47.5975172)
3639961879,47.616231,-122.3463714,3,,,POINT (-122.3463714 47.616231)
3643059131,47.6156985,-122.3454754,3,,,POINT (-122.3454754 47.6156985)
3643059132,47.6160285,-122.3450697,3,,,POINT (-122.3450697 47.6160285)
3649292337,47.6136504,-122.3418477,1,,,POINT (-122.3418477 47.6136504)
3649292338,47.6135611,-122.3416915,3,,,POINT (-122.3416915 47.6135611)
3649743656,47.6148692,-122.3422846,3,,,POINT (-122.3422846 47.6148692)
3649743657,47.614633,-122.3418932,1,,,POINT (-122.3418932 47.614633)
3650935526,47.6153872,-122.3370134,3,,,POINT (-122.3370134 47.6153872)
3650935527,47.6158519,-122.3379583,3,,,POINT (-122.3379583 47.6158519)
3651039466,47.5973005,-122.3263803,3,,,POINT (-122.3263803 47.5973005)
3651039467,47.5972996,-122.3262469,1,,,POINT (-122.3262469 47.5972996)
3651039469,47.5970174,-122.3250484,3,,,POINT (-122.3250484 47.5970174)
3651039472,47.5968417,-122.3250496,3,,,POINT (-122.3250496 47.5968417)
3651039473,47.5968571,-122.3263832,3,,,POINT (-122.3263832 47.5968571)
3651039474,47.5968549,-122.3257237,3,,,POINT (-122.3257237 47.5968549)
3651039475,47.5966764,-122.3258445,3,,,POINT (-122.3258445 47.5966764)
3651039477,47.5965215,-122.3261571,1,,,POINT (-122.3261571 47.5965215)
3651039478,47.5965215,-122.3258461,3,,,POINT (-122.3258461 47.5965215)
3651039484,47.5986817,-122.3263711,3,,,POINT (-122.3263711 47.5986817)
3651039487,47.598877,-122.3263698,3,,,POINT (-122.3263698 47.598877)
3651039488,47.5987865,-122.3268375,3,,,POINT (-122.3268375 47.5987865)
3651039490,47.5988786,-122.3266211,3,,,POINT (-122.3266211 47.5988786)
3651463725,47.6158134,-122.3496253,3,,,POINT (-122.3496253 47.6158134)
3651463726,47.6154591,-122.3500661,3,,,POINT (-122.3500661 47.6154591)
3651463727,47.6159228,-122.3498224,3,,,POINT (-122.3498224 47.6159228)
3651463728,47.6155779,-122.3502657,3,,,POINT (-122.3502657 47.6155779)
3653205227,47.6126086,-122.3475397,3,,,POINT (-122.3475397 47.6126086)
3653205229,47.6123944,-122.3478045,3,,,POINT (-122.3478045 47.6123944)
3653205231,47.612438,-122.3473978,3,,,POINT (-122.3473978 47.612438)
3653205232,47.6121045,-122.3478775,1,,,POINT (-122.3478775 47.6121045)
3653379053,47.611009,-122.3414661,1,,,POINT (-122.3414661 47.611009)
3654879325,47.6112039,-122.341731,1,,,POINT (-122.341731 47.6112039)
3654879326,47.6114854,-122.3413677,3,,,POINT (-122.3413677 47.6114854)
3659529777,47.6178524,-122.3380008,1,,,POINT (-122.3380008 47.6178524)
3662141801,47.6161566,-122.3539501,1,,,POINT (-122.3539501 47.6161566)
3662165227,47.6160042,-122.3536922,3,,,POINT (-122.3536922 47.6160042)
3662165232,47.6160778,-122.3538235,4,crossing,,POINT (-122.3538235 47.6160778)
3662165251,47.6172064,-122.3560026,1,,,POINT (-122.3560026 47.6172064)
3666685374,47.5974337,-122.3315952,4,,,POINT (-122.3315952 47.5974337)
3666685377,47.5968128,-122.330627,3,,,POINT (-122.330627 47.5968128)
3666685378,47.5968183,-122.3328061,4,,,POINT (-122.3328061 47.5968183)
3666685379,47.5969735,-122.3329242,3,,,POINT (-122.3329242 47.5969735)
3666685380,47.5968153,-122.3316029,3,,,POINT (-122.3316029 47.5968153)
3666685381,47.5969669,-122.3316007,4,,,POINT (-122.3316007 47.5969669)
3666685382,47.5969645,-122.3305579,3,,,POINT (-122.3305579 47.5969645)
3666728172,47.5971267,-122.3329237,3,,,POINT (-122.3329237 47.5971267)
3666728173,47.5971239,-122.3315984,4,,,POINT (-122.3315984 47.5971239)
3666728174,47.597126,-122.3305579,3,,,POINT (-122.3305579 47.597126)
3666728175,47.5972824,-122.3329228,3,,,POINT (-122.3329228 47.5972824)
3666728176,47.5972823,-122.3315961,4,,,POINT (-122.3315961 47.5972823)
3666728177,47.5972803,-122.3305579,3,,,POINT (-122.3305579 47.5972803)
3667501230,47.5976151,-122.3303147,4,,,POINT (-122.3303147 47.5976151)
3668981703,47.6232154,-122.3410644,4,,,POINT (-122.3410644 47.6232154)
3668981707,47.623215,-122.3423609,4,traffic_signals,,POINT (-122.3423609 47.623215)
3669043686,47.6126381,-122.3358283,4,crossing,,POINT (-122.3358283 47.6126381)
3669099177,47.6035825,-122.319642,3,,,POINT (-122.319642 47.6035825)
3669099180,47.6040565,-122.3218572,3,,,POINT (-122.3218572 47.6040565)
3669099182,47.6046945,-122.3231964,3,,,POINT (-122.3231964 47.6046945)
3669099183,47.6049253,-122.3226545,3,,,POINT (-122.3226545 47.6049253)
3669099184,47.6036959,-122.3202191,1,,,POINT (-122.3202191 47.6036959)
3669118169,47.6027916,-122.318787,1,,,POINT (-122.318787 47.6027916)
3669125132,47.6042507,-122.3206136,3,,,POINT (-122.3206136 47.6042507)
3669125133,47.6045358,-122.3206148,3,,,POINT (-122.3206148 47.6045358)
3669125136,47.6028228,-122.3188625,3,,,POINT (-122.3188625 47.6028228)
3669127450,47.6017824,-122.3177333,3,,,POINT (-122.3177333 47.6017824)
3672148646,47.6127191,-122.3463913,3,,,POINT (-122.3463913 47.6127191)
3672148647,47.612326,-122.3467665,3,,,POINT (-122.3467665 47.612326)
3672148648,47.6128225,-122.346565,3,,,POINT (-122.346565 47.6128225)
3672148650,47.6129215,-122.3467312,3,,,POINT (-122.3467312 47.6129215)
3672218608,47.6147154,-122.3438192,3,,,POINT (-122.3438192 47.6147154)
3672218609,47.6143759,-122.3442516,3,,,POINT (-122.3442516 47.6143759)
3672218610,47.6146037,-122.3436298,3,,,POINT (-122.3436298 47.6146037)
3672218611,47.6142666,-122.3440686,3,,,POINT (-122.3440686 47.6142666)
3672886356,47.6154071,-122.3529818,1,,,POINT (-122.3529818 47.6154071)
3672886357,47.6153521,-122.352885,3,,,POINT (-122.352885 47.6153521)
3673739211,47.6147983,-122.3244915,3,,,POINT (-122.3244915 47.6147983)
3673739213,47.6146745,-122.3244855,3,,,POINT (-122.3244855 47.6146745)
3673739218,47.6149393,-122.3250474,1,,,POINT (-122.3250474 47.6149393)
3673739219,47.6149384,-122.3255242,3,,,POINT (-122.3255242 47.6149384)
3674116861,47.6141801,-122.3487533,1,,,POINT (-122.3487533 47.6141801)
3674116862,47.6144737,-122.3483869,3,,,POINT (-122.3483869 47.6144737)
3674255703,47.6098475,-122.3434299,1,,,POINT (-122.3434299 47.6098475)
3674255704,47.610003,-122.3432171,3,,,POINT (-122.3432171 47.610003)
3675656025,47.612818,-122.3485441,3,,,POINT (-122.3485441 47.612818)
3675656026,47.6131566,-122.3481123,3,,,POINT (-122.3481123 47.6131566)
3675656027,47.6129363,-122.348742,3,,,POINT (-122.348742 47.6129363)
3675656028,47.6132717,-122.3483077,3,,,POINT (-122.3483077 47.6132717)
3683009968,47.6014092,-122.3257015,3,,,POINT (-122.3257015 47.6014092)
3683009984,47.5996105,-122.3237306,3,,,POINT (-122.3237306 47.5996105)
3683009985,47.5995219,-122.3237312,3,,,POINT (-122.3237312 47.5995219)
3683009986,47.599875,-122.3237268,3,,,POINT (-122.3237268 47.599875)
3683009991,47.5997082,-122.3237299,3,,,POINT (-122.3237299 47.5997082)
3693938263,47.6194506,-122.3432808,1,,,POINT (-122.3432808 47.6194506)
3693938268,47.6189415,-122.3432671,3,,,POINT (-122.3432671 47.6189415)
3693938269,47.6192038,-122.3435765,3,,,POINT (-122.3435765 47.6192038)
3693938270,47.6192071,-122.3432759,3,,,POINT (-122.3432759 47.6192071)
3696161019,47.611254,-122.3276578,3,,,POINT (-122.3276578 47.611254)
3696161020,47.612243,-122.3285767,4,,,POINT (-122.3285767 47.612243)
3696161021,47.6112119,-122.3283789,3,,,POINT (-122.3283789 47.6112119)
3696161022,47.6114366,-122.3278275,3,,,POINT (-122.3278275 47.6114366)
3696161023,47.6113505,-122.3285036,3,,,POINT (-122.3285036 47.6113505)
3696161024,47.6115704,-122.3279518,3,,,POINT (-122.3279518 47.6115704)
3696161125,47.6117164,-122.3280874,3,,,POINT (-122.3280874 47.6117164)
3696161126,47.6114964,-122.3286348,3,,,POINT (-122.3286348 47.6114964)
3706916647,47.5975028,-122.3186016,3,,,POINT (-122.3186016 47.5975028)
3706916652,47.59679,-122.3183352,1,,,POINT (-122.3183352 47.59679)
3708328102,47.6220697,-122.3433796,3,,,POINT (-122.3433796 47.6220697)
3708561809,47.6154063,-122.3337829,1,,,POINT (-122.3337829 47.6154063)
3708561810,47.6153096,-122.3339182,3,,,POINT (-122.3339182 47.6153096)
3708791561,47.6170055,-122.3234444,3,,,POINT (-122.3234444 47.6170055)
3708791569,47.6168731,-122.3234419,3,,,POINT (-122.3234419 47.6168731)
3711533930,47.6012235,-122.3322314,3,,,POINT (-122.3322314 47.6012235)
3711533931,47.6012268,-122.3328708,3,,,POINT (-122.3328708 47.6012268)
3711533932,47.6010606,-122.3328701,3,,,POINT (-122.3328701 47.6010606)
3711533933,47.6010585,-122.3322343,3,,,POINT (-122.3322343 47.6010585)
3711609104,47.5979212,-122.3229932,1,,,POINT (-122.3229932 47.5979212)
3711609105,47.5977585,-122.3229933,3,,,POINT (-122.3229933 47.5977585)
3711609107,47.5977585,-122.3231089,3,,,POINT (-122.3231089 47.5977585)
3711609108,47.5976338,-122.3229707,1,,,POINT (-122.3229707 47.5976338)
3711609109,47.5977585,-122.3229707,3,,,POINT (-122.3229707 47.5977585)
3711609110,47.5976328,-122.3227327,1,,,POINT (-122.3227327 47.5976328)
3711609115,47.5978579,-122.3228518,1,,,POINT (-122.3228518 47.5978579)
3711609116,47.5978565,-122.3224482,3,,,POINT (-122.3224482 47.5978565)
3711618391,47.5976905,-122.325044,3,,,POINT (-122.325044 47.5976905)
3711618392,47.5976887,-122.324424,3,,,POINT (-122.324424 47.5976887)
3711618393,47.5963431,-122.3250529,3,,,POINT (-122.3250529 47.5963431)
3711618394,47.5963415,-122.3244269,3,,,POINT (-122.3244269 47.5963415)
3711618395,47.5965112,-122.3250518,4,,,POINT (-122.3250518 47.5965112)
3711618396,47.5965111,-122.3244258,3,,,POINT (-122.3244258 47.5965111)
3714590750,47.6206233,-122.336486,1,,,POINT (-122.336486 47.6206233)
3714590752,47.620736,-122.3364302,1,,,POINT (-122.3364302 47.620736)
3714590753,47.6208679,-122.3364299,3,,,POINT (-122.3364299 47.6208679)
3714780749,47.6224638,-122.3293106,1,,,POINT (-122.3293106 47.6224638)
3721746250,47.6079777,-122.328405,4,crossing,,POINT (-122.328405 47.6079777)
3721746251,47.608029,-122.328551,4,crossing,,POINT (-122.328551 47.608029)
3736214292,47.6072209,-122.3231514,3,,,POINT (-122.3231514 47.6072209)
3736214293,47.6079315,-122.3238011,3,,,POINT (-122.3238011 47.6079315)
3738248640,47.6074253,-122.3370313,3,,,POINT (-122.3370313 47.6074253)
3753402835,47.6083679,-122.3242633,3,,,POINT (-122.3242633 47.6083679)
3756671317,47.6025807,-122.3318777,3,,,POINT (-122.3318777 47.6025807)
3756673429,47.6071228,-122.3355571,3,,,POINT (-122.3355571 47.6071228)
3762121574,47.5979338,-122.3240797,1,,,POINT (-122.3240797 47.5979338)
3762121575,47.5979384,-122.324424,3,,,POINT (-122.324424 47.5979384)
3788313769,47.6092923,-122.3235523,3,,,POINT (-122.3235523 47.6092923)
3788313776,47.6096182,-122.3231726,3,,,POINT (-122.3231726 47.6096182)
3788313777,47.6094121,-122.3236602,3,,,POINT (-122.3236602 47.6094121)
3788313781,47.6094516,-122.3236957,3,,,POINT (-122.3236957 47.6094516)
3788626687,47.6119363,-122.3236667,4,,,POINT (-122.3236667 47.6119363)
3788626688,47.6112059,-122.3230265,3,,,POINT (-122.3230265 47.6112059)
3788626689,47.6114012,-122.3239501,3,,,POINT (-122.3239501 47.6114012)
3788626690,47.6116275,-122.323396,3,,,POINT (-122.323396 47.6116275)
3788626691,47.6114024,-122.3235594,1,,,POINT (-122.3235594 47.6114024)
3788626692,47.6115128,-122.3232955,3,,,POINT (-122.3232955 47.6115128)
3788626693,47.6112673,-122.3234233,1,,,POINT (-122.3234233 47.6112673)
3788626694,47.6113718,-122.3231719,3,,,POINT (-122.3231719 47.6113718)
3788626727,47.6127373,-122.3224008,1,,,POINT (-122.3224008 47.6127373)
3807004765,47.6197258,-122.3413777,3,,,POINT (-122.3413777 47.6197258)
3807004770,47.6189826,-122.3416119,1,,,POINT (-122.3416119 47.6189826)
3807004771,47.6195543,-122.3409861,3,,,POINT (-122.3409861 47.6195543)
3807004778,47.6193633,-122.3405767,3,,,POINT (-122.3405767 47.6193633)
3814769719,47.6115576,-122.3394844,4,crossing,,POINT (-122.3394844 47.6115576)
3831847457,47.6080053,-122.3187211,3,,,POINT (-122.3187211 47.6080053)
3831847458,47.6084855,-122.3189124,1,,,POINT (-122.3189124 47.6084855)
3831847461,47.6079891,-122.3193287,4,,,POINT (-122.3193287 47.6079891)
3831847463,47.6077543,-122.3193048,3,,,POINT (-122.3193048 47.6077543)
3831847464,47.6076858,-122.3194669,3,,,POINT (-122.3194669 47.6076858)
3831847468,47.6080542,-122.3199762,3,,,POINT (-122.3199762 47.6080542)
3872031393,47.599874,-122.3315909,3,,,POINT (-122.3315909 47.599874)
3872031395,47.5996944,-122.3315885,3,,,POINT (-122.3315885 47.5996944)
3872031397,47.5998661,-122.3309339,3,,,POINT (-122.3309339 47.5998661)
3872031398,47.5996861,-122.3309351,3,,,POINT (-122.3309351 47.5996861)
3872031400,47.6018906,-122.333737,4,,,POINT (-122.333737 47.6018906)
3872031401,47.6023203,-122.3342328,3,,,POINT (-122.3342328 47.6023203)
3872031404,47.6021341,-122.3342318,3,,,POINT (-122.3342318 47.6021341)
3872031405,47.6021359,-122.3348537,4,,,POINT (-122.3348537 47.6021359)
3872031406,47.5997766,-122.3342454,3,,,POINT (-122.3342454 47.5997766)
3872031407,47.5997811,-122.3348397,3,,,POINT (-122.3348397 47.5997811)
3872619410,47.5974935,-122.3315114,3,,,POINT (-122.3315114 47.5974935)
3872639449,47.5975208,-122.3316787,3,,,POINT (-122.3316787 47.5975208)
3873662026,47.6102903,-122.3237061,3,,,POINT (-122.3237061 47.6102903)
3873662029,47.6101128,-122.3232828,3,,,POINT (-122.3232828 47.6101128)
