,edge_id,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,access,buffer_day,buffer_night,buffer_blended_day,buffer_blended_night,day_notes,night_notes,density_day,density_night,light_score,buffer_light,density_light,buffer_day_final_score,buffer_night_final_score,density_day_final_score,density_night_final_score,,AccessScore_slope
26,26,53114053,4162100929,0,738046284,2,South Lane Street,residential,20 mph,FALSE,TRUE,12.283,"LINESTRING (-122.321664 47.5966628, -122.3218278 47.5966635)",,,,0.9517500141215196,0.8659515410307865,0.8981306305338342,0.8466515466793944,"{'Robbery': {'count': 1, 'last_at': '2025-07-05 06:13:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2024-12-07 03:40:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2024-12-07 03:40:00'}, 'Assault': {'count': 1, 'last_at': '2025-06-01 04:00:00'}}",0.9667700119021221,0.9633399266390623,0,0.8659515410307865,0.9633399266390623,0.8981306305338342,0.8466515466793944,0.952105983,0.9500479313999112,,0.879002512
27,27,53114059,4829055812,0,6371689,2,South Lane Street,residential,20 mph,FALSE,FALSE,20.021,"LINESTRING (-122.314036 47.5966426, -122.314303 47.5966423)",,,,1,1,1,1,{},{},0.9356006360749809,0.9578289936724461,0,1,0.9578289936724461,1,1,0.9187322335439594,0.9320692481024385,,0.96964083
28,28,53114059,11085006029,0,6371689,2,South Lane Street,residential,20 mph,FALSE,TRUE,6.929,"LINESTRING (-122.314036 47.5966426, -122.3139436 47.5966427)",,,,1,1,1,1,{},{},0.9078963666362372,0.9386015736688681,0,1,0.9386015736688681,1,1,0.8833369961037845,0.90176012,,0.847753589
29,29,53114059,11085006051,0,6508864,2,Corwin Place South,residential,20 mph,FALSE,FALSE,78.882,"LINESTRING (-122.314036 47.5966426, -122.3140343 47.5959332)",,,,1,1,1,1,{},{},0.9524220063765316,0.9684793474870811,0.012677163,1,0.9709348616664556,1,1,0.9398137453713641,0.9494481500376938,,0.969375144
30,30,53114063,11085053679,0,995034818,2,South Lane Street,residential,20 mph,FALSE,FALSE,8.789,"LINESTRING (-122.3120942 47.5966495, -122.311977 47.5966504)",,,,1,0.9553257884274545,0.9821303153709818,0.9553257884274545,{},"{'Property Offenses': {'count': 1, 'last_at': '2025-04-24 19:23:00'}, 'DUI': {'count': 1, 'last_at': '2024-12-17 19:35:00'}}",0.9707124038784632,0.926107578,0,0.9553257884274545,0.926107578,0.9821303153709818,0.9553257884274545,0.9411554350792737,0.9143925395534114,,0
31,31,53114063,4886556674,0,573669451,5,Rainier Avenue South,secondary,25 mph,FALSE,FALSE,78.445,"LINESTRING (-122.3120942 47.5966495, -122.3119335 47.596422, -122.3117319 47.5961364, -122.311644 47.5960127)",,,,1,0.9683889121195115,0.9873555648478046,0.9683889121195115,{},"{'Property Offenses': {'count': 3, 'last_at': '2025-04-24 19:23:00'}, 'DUI': {'count': 3, 'last_at': '2024-12-17 19:35:00'}}",0.988024249,0.961606945,0,0.9683889121195115,0.961606945,0.9873555648478046,0.9683889121195115,0.9726670265709548,0.9568166440432773,,0
32,32,53114063,8034343026,0,1097573301,5,Rainier Avenue South,secondary,25 mph,FALSE,TRUE,95.375,"LINESTRING (-122.3120942 47.5966495, -122.3126371 47.5973688, -122.31267 47.5974143)",,,,0.9661935694115886,0.12326272516987691,0.6154986594795393,0.10974015293451236,"{'Burglary': {'count': 2, 'last_at': '2025-07-29 09:50:00'}, 'Property Offenses': {'count': 1, 'last_at': '2024-08-22 12:52:00'}, 'Larceny': {'count': 1, 'last_at': '2025-03-07 16:00:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2025-03-04 12:00:00'}}","{'Burglary': {'count': 10, 'last_at': '2025-07-22 19:20:00'}, 'Larceny': {'count': 6, 'last_at': '2025-07-26 01:00:00'}, 'Motor Vehicle Theft': {'count': 4, 'last_at': '2025-06-16 02:00:00'}, 'Weapon Law Violation': {'count': 2, 'last_at': '2025-07-10 20:08:00'}, 'Property Offenses': {'count': 2, 'last_at': '2025-04-24 19:23:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2025-03-18 19:00:00'}, 'Disorderly Conduct': {'count': 1, 'last_at': '2025-01-14 05:00:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-01-14 19:41:00'}, 'DUI': {'count': 1, 'last_at': '2024-12-17 19:35:00'}}",0.9236130192839725,0.8157413236364001,0,0.12326272516987691,0.8157413236364001,0.6154986594795393,0.10974015293451236,0.8499095487385325,0.7851865313499891,,0
33,33,53114064,11085053684,0,995034818,2,South Lane Street,residential,20 mph,FALSE,FALSE,5.699,"LINESTRING (-122.3115943 47.5966533, -122.3115183 47.5966528)",,,,1,1,1,1,{},{},0.985180413,0.9708174685461378,0,1,0.9708174685461378,1,1,0.9735073999751331,0.964889634,,0
34,34,53114064,11085053685,0,995034818,2,South Lane Street,residential,20 mph,FALSE,TRUE,6.172,"LINESTRING (-122.3115943 47.5966533, -122.3116766 47.5966527)",,,,1,1,1,1,{},{},0.9833231084056573,0.964445178,0.16202203499675957,1,0.995697452,1,1,0.9691011794142341,0.9577744208837049,,0
35,35,53114064,11085053686,0,995034822,2,16th Avenue South,residential,20 mph,FALSE,TRUE,6.649,"LINESTRING (-122.3115943 47.5966533, -122.3115943 47.5967131)",,,,1,1,1,1,{},{},0.9827605898926923,0.9661527117676216,0,1,0.9661527117676216,1,1,0.969221675,0.9592569477246986,,0
36,36,53129311,11076454416,0,208021560,2,South Main Street,residential,20 mph,FALSE,TRUE,10.205,"LINESTRING (-122.317215 47.6000346, -122.3173511 47.6000346)",,,,0.35653744828486744,0.9731633628912738,0.345802793,0.7157783422052209,"{'Narcotics': {'count': 5, 'last_at': '2025-07-03 11:34:00'}}","{'Aggravated Assault': {'count': 1, 'last_at': '2024-11-07 02:00:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-01-19 04:15:00'}}",0.8169327429014432,0.884282776,0,0.9731633628912738,0.884282776,0.345802793,0.7157783422052209,0.7706458533216032,0.8110558732109773,,0.902735378
37,37,53129311,11076454417,0,347092914,2,South Main Street,residential,20 mph,FALSE,FALSE,10.019,"LINESTRING (-122.317215 47.6000346, -122.3170814 47.600033)",,,,0.34459174166554263,0.9726651480492514,0.3336578008852432,0.7105018447154685,"{'Narcotics': {'count': 5, 'last_at': '2025-07-03 11:34:00'}}","{'Aggravated Assault': {'count': 1, 'last_at': '2024-11-07 02:00:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-01-19 04:15:00'}}",0.8197287100191797,0.8876298698439749,0,0.9726651480492514,0.8876298698439749,0.3336578008852432,0.7105018447154685,0.7747806579567696,0.8155213538516467,,0.841128548
38,38,53129311,11076454418,0,739874553,5,12th Avenue South,secondary,25 mph,FALSE,FALSE,7.284,"LINESTRING (-122.317215 47.6000346, -122.3172165 47.5999691)",,,,0.098498718,0.9624014440287547,0.083459295,0.6018009311098679,"{'Narcotics': {'count': 5, 'last_at': '2025-07-03 11:34:00'}}","{'Aggravated Assault': {'count': 1, 'last_at': '2024-11-07 02:00:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-01-19 04:15:00'}}",0.8131744180014036,0.8840565646166886,0,0.9624014440287547,0.8840565646166886,0.083459295,0.6018009311098679,0.766797044,0.809326332,,0.970362923
39,39,53129311,11076454419,0,622519661,3,12th Avenue South,secondary,25 mph,FALSE,FALSE,8.593,"LINESTRING (-122.317215 47.6000346, -122.3171708 47.6000786, -122.3171688 47.6001027)",,,,0.235827378,0.9681289559298789,0.22307896044096956,0.6624599071574861,"{'Narcotics': {'count': 5, 'last_at': '2025-07-03 11:34:00'}}","{'Aggravated Assault': {'count': 1, 'last_at': '2024-11-07 02:00:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-01-19 04:15:00'}}",0.8187767074527503,0.8848368355106244,0,0.9681289559298789,0.8848368355106244,0.22307896044096956,0.6624599071574861,0.7727114416570001,0.8123475184917246,,0
40,40,53129311,11076454420,0,1068095613,2,12th Avenue South,secondary,25 mph,FALSE,TRUE,9.481,"LINESTRING (-122.317215 47.6000346, -122.3172543 47.6000816, -122.3172548 47.6001129)",,,,0.3074005547671208,0.9711140299868631,0.29584616676186604,0.6940742518937115,"{'Narcotics': {'count': 5, 'last_at': '2025-07-03 11:34:00'}}","{'Aggravated Assault': {'count': 1, 'last_at': '2024-11-07 02:00:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-01-19 04:15:00'}}",0.8175003006838069,0.8831396250309024,0.10547410610695075,0.9915995068350197,0.9017692975344548,0.29584616676186604,0.6940742518937115,0.7707561506961678,0.8101397453044251,,0.893072662
41,41,53129313,298271144,0,332223488,4,Boren Avenue South,secondary,25 mph,FALSE,FALSE,23.585,"LINESTRING (-122.3159292 47.6000164, -122.3156844 47.5998832)",,,,0.961379162,0.9830424481177046,0.9545961408314698,0.9675941127514598,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}}","{'Property Offenses': {'count': 2, 'last_at': '2025-01-01 18:47:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}}",0.9290430269308654,0.9429763404997303,0,0.9830424481177046,0.9429763404997303,0.9545961408314698,0.9675941127514598,0.9062335631307575,0.9145935512720765,,0.890378849
42,42,53129313,11064270281,0,332223487,4,Boren Avenue South,secondary,25 mph,FALSE,TRUE,107.507,"LINESTRING (-122.3159292 47.6000164, -122.3161869 47.6001778, -122.3163459 47.6002927, -122.3165055 47.6004188, -122.3168491 47.6007531)",,,,0.9915273193928562,0.996279834,0.9900392530859407,0.9928907619898535,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}}","{'Property Offenses': {'count': 2, 'last_at': '2025-01-01 18:47:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}}",0.9271627747844813,0.9382732829485092,0.00930172,0.9981332574223317,0.9400187939997868,0.9900392530859407,0.9928907619898535,0.902472088,0.9091383928623017,,0.912558308
43,43,53129313,11076454428,0,870667696,2,South Main Street,residential,20 mph,FALSE,TRUE,12.441,"LINESTRING (-122.3159292 47.6000164, -122.316059 47.5999819, -122.3160854 47.5999824)",,,,0.9267846255098295,0.967852756,0.9139257279567732,0.9385666063212909,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}}","{'Property Offenses': {'count': 2, 'last_at': '2025-01-01 18:47:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}}",0.9321509750686275,0.9493936306985943,0,0.967852756,0.9493936306985943,0.9139257279567732,0.9385666063212909,0.9119084273480652,0.9222540207260453,,0.776428701
44,44,53129313,11076454427,0,893872038,2,South Main Street,residential,20 mph,FALSE,TRUE,14.274,"LINESTRING (-122.3159292 47.6000164, -122.3158135 47.6000468, -122.3157473 47.6000472)",,,,0.9361865998296055,0.9719809541022882,0.9249789814705208,0.9464555940341305,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}}","{'Property Offenses': {'count': 2, 'last_at': '2025-01-01 18:47:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}}",0.9432556387627663,0.9566119880695423,0,0.9719809541022882,0.9566119880695423,0.9249789814705208,0.9464555940341305,0.9259004339905832,0.9339142435746488,,0.731614051
45,45,53129315,11077810357,0,6405076,1,14th Avenue South,tertiary,25 mph,FALSE,TRUE,8.825,"LINESTRING (-122.3141289 47.6000201, -122.3141529 47.5999424)",,,,0.8787417300275245,0.819426103,0.8065121713872145,0.7709227954102348,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9546417595242103,0.8089700121598207,0,0.819426103,0.8089700121598207,0.8065121713872145,0.7709227954102348,0.8782297643881385,0.7908267159695048,,0.624671043
46,46,53129315,11077810353,0,347092915,2,South Main Street,residential,20 mph,FALSE,FALSE,8.06,"LINESTRING (-122.3141289 47.6000201, -122.3140214 47.6000198)",,,,0.8672327254953975,0.8022872658186303,0.7881476318228496,0.7491803560167893,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9553122028238832,0.8257438295162012,0,0.8022872658186303,0.8257438295162012,0.7881476318228496,0.7491803560167893,0.8856097346303636,0.8078687106457545,,0.591244239
47,47,53129315,11077810352,0,6384250,2,South Main Street,residential,20 mph,FALSE,TRUE,12.719,"LINESTRING (-122.3141289 47.6000201, -122.314155 47.6000205, -122.314215 47.6000215, -122.3142985 47.6000225)",,,,0.9158656944329667,0.8747099113529492,0.8657496589741464,0.8410561891261359,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.956759649,0.8272472672413984,0,0.8747099113529492,0.8272472672413984,0.8657496589741464,0.8410561891261359,0.8876585557519844,0.8099511267835684,,0.337215414
48,48,53129315,11077810354,0,6405076,1,14th Avenue South,tertiary,25 mph,FALSE,FALSE,7.684000000000001,"LINESTRING (-122.3141289 47.6000201, -122.3141202 47.6000589, -122.3141172 47.6000887)",,,,0.8607360447023562,0.7926126187530141,0.7777810922035618,0.7369070366339566,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9568207468183688,0.8382886611872014,0,0.7926126187530141,0.8382886611872014,0.7777810922035618,0.7369070366339566,0.8921362112932494,0.8210169599145489,,0.568671108
49,49,53129316,11077810386,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,FALSE,8.707,"LINESTRING (-122.3115779 47.60002, -122.3115791 47.5999417)",,,,0.9965878682340952,1,0.9965878682340952,0.9986351472936381,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9936602920329152,0.9891338270623142,0,1,0.9891338270623142,0.9965878682340952,0.9986351472936381,0.9893138228578409,0.9865979438754803,,0
50,50,53129316,11077810387,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,TRUE,4.626,"LINESTRING (-122.3115779 47.60002, -122.3115779 47.6000616)",,,,0.9935777277808617,1,0.9935777277808617,0.9974310911123447,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9935485138480592,0.9914313091407131,0,1,0.9914313091407131,0.9935777277808617,0.9974310911123447,0.9901210375043444,0.9888507146799368,,0
51,51,53129316,11077810384,0,347092915,2,South Main Street,residential,20 mph,FALSE,FALSE,7.289,"LINESTRING (-122.3115779 47.60002, -122.3114807 47.6000189)",,,,0.9959240730846847,1,0.9959240730846847,0.9983696292338738,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9941000199969934,0.9915105104280754,0,1,0.9915105104280754,0.9959240730846847,0.9983696292338738,0.9907042241682236,0.9891505184268727,,0
52,52,53129316,11077810385,0,347092915,2,South Main Street,residential,20 mph,FALSE,TRUE,7.205,"LINESTRING (-122.3115779 47.60002, -122.311674 47.6000199)",,,,0.9958765536036456,1,0.9958765536036456,0.9983506214414583,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9929171608587394,0.9898019922174681,0,1,0.9898019922174681,0.9958765536036456,0.9983506214414583,0.9888379577457266,0.9869688565609639,,0
53,53,53130027,11082266259,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,FALSE,45.295,"LINESTRING (-122.311584 47.5988102, -122.3115934 47.5984029)",,,,0.940283455,0.8991643052404246,0.8999491768656979,0.8752776871482357,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9612227486409542,0.927220252,0,0.8991643052404246,0.927220252,0.8999491768656979,0.8752776871482357,0.9321108494138934,0.9117093513887298,,0.897904924
54,54,53130027,5440514359,0,6506833,2,16th Avenue South,residential,20 mph,FALSE,TRUE,10.741,"LINESTRING (-122.311584 47.5988102, -122.311584 47.5989068)",,,,0.9830986017956482,0.8182728486967409,0.9104077412743445,0.8115122894150002,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9633902638103128,0.9001588324185287,0,0.8182728486967409,0.9001588324185287,0.9104077412743445,0.8115122894150002,0.9234537967777242,0.8855149379426538,,0.992084732
55,55,53130027,11082266246,0,49394452,2,South Jackson Place,residential,20 mph,FALSE,FALSE,7.123,"LINESTRING (-122.311584 47.5988102, -122.311489 47.5988098)",,,,0.9745138399392191,0.7259678039943414,0.8649009615369556,0.71577334,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.961841372,0.9045798576012807,0.14039028499227854,0.7463515693739382,0.9299787024026644,0.8649009615369556,0.71577334,0.9236733146514012,0.8893164062456362,,0.996896019
56,56,53130027,11082266248,0,49394452,2,South Jackson Place,residential,20 mph,FALSE,TRUE,8.698,"LINESTRING (-122.311584 47.5988102, -122.3117 47.5988108)",,,,0.9791287746478567,0.7755884879112088,0.8893641698123402,0.7672399977703516,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9611346063515002,0.9040013613795158,0,0.7755884879112088,0.9040013613795158,0.8893641698123402,0.7672399977703516,0.9227351509033065,0.8884552039201159,,0.953378252
57,57,53145414,3535108187,0,347092908,2,East Yesler Way,tertiary,25 mph,FALSE,FALSE,19.556,"LINESTRING (-122.3149362 47.6016793, -122.3146754 47.6016767)",,,,0.9815132875327076,0.9648651423346314,0.9674593444665601,0.9574704573477144,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}}",0.9887580768956277,0.9245802752064084,0.051135201,0.9747328570240836,0.9340359949364802,0.9674593444665601,0.9574704573477144,0.958590187,0.9200835059646595,,0.99855278
58,58,53145414,5440514395,0,1154579274,2,East Yesler Way,tertiary,25 mph,FALSE,TRUE,55.46,"LINESTRING (-122.3149362 47.6016793, -122.3156759 47.6016779)",,,,1,1,1,1,{},{},0.9924929031483589,0.9687529292317676,0.018031013342949872,1,0.9722464486303675,1,1,0.9799940748410659,0.9657500904911112,,0.994745903
59,59,53151740,11060891570,0,425646004,2,East Yesler Way,secondary,25 mph,FALSE,TRUE,7.296,"LINESTRING (-122.3195786 47.6016865, -122.3196759 47.6016873)",,,,1,0.9567282200093842,0.9826912880037537,0.9567282200093842,{},"{'Larceny': {'count': 1, 'last_at': '2025-04-09 01:30:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2024-08-29 19:08:00'}}",0.8388805025940888,0.8964301603719451,0.1370614035087719,0.9829543225315711,0.9210033555575795,0.9826912880037537,0.9567282200093842,0.7974525667428668,0.8319823614095806,,0.927381523
60,60,53151740,12634659952,0,440890310,2,East Yesler Way,secondary,25 mph,FALSE,FALSE,10.795,"LINESTRING (-122.3195786 47.6016865, -122.3194347 47.6016897)",,,,1,0.9707539687993022,0.9883015875197209,0.9707539687993022,{},"{'Larceny': {'count': 1, 'last_at': '2025-04-09 01:30:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2024-08-29 19:08:00'}}",0.8643938802858886,0.8979876686781891,0,0.9707539687993022,0.8979876686781891,0.9883015875197209,0.9707539687993022,0.8235889477571643,0.8437452207925445,,0.851596506
61,61,53151740,11060891575,0,6402586,2,10th Avenue South,residential,20 mph,FALSE,FALSE,10.021999999999998,"LINESTRING (-122.3195786 47.6016865, -122.31958 47.6016696, -122.31958 47.6016531, -122.31958 47.6015964)",,,,1,0.9684982132496974,0.987399285,0.9684982132496974,{},"{'Larceny': {'count': 1, 'last_at': '2025-04-09 01:30:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2024-08-29 19:08:00'}}",0.8504441168588179,0.8919325890354541,0.099780483,0.9878256571381367,0.9097320819317912,0.987399285,0.9684982132496974,0.8072171524729996,0.8321102357789814,,0.899935521
62,62,53151757,11080212126,0,6402614,2,10th Avenue South,residential,20 mph,FALSE,TRUE,8.151,"LINESTRING (-122.319629 47.5983491, -122.3196293 47.5984224)",,,,0,0,0,0,"{'Narcotics': {'count': 8, 'last_at': '2025-03-07 15:01:00'}, 'Property Offenses': {'count': 5, 'last_at': '2025-05-12 15:20:00'}, 'Aggravated Assault': {'count': 3, 'last_at': '2025-05-12 15:20:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-10-09 11:30:00'}, 'Robbery': {'count': 1, 'last_at': '2024-08-17 15:53:00'}, 'Assault': {'count': 1, 'last_at': '2025-01-11 17:11:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2025-04-14 10:14:00'}}","{'Larceny': {'count': 4, 'last_at': '2025-06-18 21:25:00'}, 'DUI': {'count': 3, 'last_at': '2025-03-27 21:40:00'}, 'Property Offenses': {'count': 2, 'last_at': '2024-12-24 22:55:00'}, 'Disorderly Conduct': {'count': 1, 'last_at': '2025-06-19 20:46:00'}}",0.8286580877294161,0.8336401331851678,0,0,0.8336401331851678,0,0,0.7621141410034832,0.7651033682769343,,0.706712968
