y,x,street_count,highway,ref,geometry
47.618444,-122.3370535,3,,,POINT (-122.3370535 47.618444)
47.6207853,-122.3359847,4,,,POINT (-122.3359847 47.6207853)
47.6208533,-122.3357777,4,crossing,,POINT (-122.3357777 47.6208533)
47.6209737,-122.3359785,3,,,POINT (-122.3359785 47.6209737)
47.6209401,-122.335741,3,,,POINT (-122.335741 47.6209401)
47.6208021,-122.3357808,3,,,POINT (-122.3357808 47.6208021)
47.6207948,-122.335764,3,,,POINT (-122.335764 47.6207948)
47.620952,-122.3359926,3,,,POINT (-122.3359926 47.620952)
47.6207647,-122.3373099,3,,,POINT (-122.3373099 47.6207647)
47.620975,-122.3373228,3,,,POINT (-122.3373228 47.620975)
47.6209655,-122.3373526,3,,,POINT (-122.3373526 47.6209655)
47.6207933,-122.3373424,3,,,POINT (-122.3373424 47.6207933)
47.6197856,-122.3373833,3,,,POINT (-122.3373833 47.6197856)
47.6196224,-122.3373643,3,,,POINT (-122.3373643 47.6196224)
47.6182099,-122.3358445,4,,,POINT (-122.3358445 47.6182099)
47.6178265,-122.3363766,3,,,POINT (-122.3363766 47.6178265)
47.6179342,-122.3362077,3,,,POINT (-122.3362077 47.6179342)
47.6178141,-122.3360472,3,,,POINT (-122.3360472 47.6178141)
47.6177957,-122.3363495,3,,,POINT (-122.3363495 47.6177957)
47.6177129,-122.33618,3,,,POINT (-122.33618 47.6177129)
47.6179329,-122.336184,3,,,POINT (-122.336184 47.6179329)
47.6178342,-122.3360219,3,,,POINT (-122.3360219 47.6178342)
47.6184322,-122.335557,3,,,POINT (-122.335557 47.6184322)
47.6183756,-122.3353272,3,,,POINT (-122.3353272 47.6183756)
47.6179567,-122.3382465,4,,,POINT (-122.3382465 47.6179567)
47.6184131,-122.3383281,3,,,POINT (-122.3383281 47.6184131)
47.6186346,-122.3386709,3,,,POINT (-122.3386709 47.6186346)
47.6186476,-122.3383462,3,,,POINT (-122.3383462 47.6186476)
47.6186255,-122.3383134,3,,,POINT (-122.3383134 47.6186255)
47.6184558,-122.3382913,3,,,POINT (-122.3382913 47.6184558)
47.6186226,-122.3386734,3,,,POINT (-122.3386734 47.6186226)
47.6176626,-122.3384963,3,,,POINT (-122.3384963 47.6176626)
47.6177146,-122.3382011,3,,,POINT (-122.3382011 47.6177146)
47.6178144,-122.3385194,4,,,POINT (-122.3385194 47.6178144)
47.6178601,-122.3382246,3,,,POINT (-122.3382246 47.6178601)
47.617719,-122.3381905,3,,,POINT (-122.3381905 47.617719)
47.6176712,-122.3385241,3,,,POINT (-122.3385241 47.6176712)
47.6171239,-122.3369484,4,crossing,,POINT (-122.3369484 47.6171239)
47.6170292,-122.3370173,4,,,POINT (-122.3370173 47.6170292)
47.617277,-122.3370684,4,,,POINT (-122.3370684 47.617277)
47.6171761,-122.336904,3,,,POINT (-122.336904 47.6171761)
47.6171497,-122.3372226,4,,,POINT (-122.3372226 47.6171497)
47.6183186,-122.3356911,4,,,POINT (-122.3356911 47.6183186)
47.6171744,-122.3368855,3,,,POINT (-122.3368855 47.6171744)
47.6181095,-122.3356739,4,,,POINT (-122.3356739 47.6181095)
47.6178192,-122.3344673,3,,,POINT (-122.3344673 47.6178192)
47.6158629,-122.3378202,4,crossing,,POINT (-122.3378202 47.6158629)
47.6166298,-122.3379464,3,,,POINT (-122.3379464 47.6166298)
47.6163801,-122.3378901,3,,,POINT (-122.3378901 47.6163801)
47.6166223,-122.3383188,3,,,POINT (-122.3383188 47.6166223)
47.6168349,-122.3383117,3,,,POINT (-122.3383117 47.6168349)
47.6168483,-122.3383253,3,,,POINT (-122.3383253 47.6168483)
47.6166123,-122.3379154,3,,,POINT (-122.3379154 47.6166123)
47.6165181,-122.3377273,3,,,POINT (-122.3377273 47.6165181)
47.6164914,-122.3377356,3,,,POINT (-122.3377356 47.6164914)
47.6144654,-122.3406767,3,,,POINT (-122.3406767 47.6144654)
47.6143665,-122.3405132,3,,,POINT (-122.3405132 47.6143665)
47.6143723,-122.3404988,3,,,POINT (-122.3404988 47.6143723)
47.6145245,-122.3403014,3,,,POINT (-122.3403014 47.6145245)
47.6146145,-122.3404731,3,,,POINT (-122.3404731 47.6146145)
47.6145254,-122.3403237,3,,,POINT (-122.3403237 47.6145254)
47.6151264,-122.3398256,3,,,POINT (-122.3398256 47.6151264)
47.613867,-122.34116,3,,,POINT (-122.34116 47.613867)
47.6137029,-122.3413555,3,,,POINT (-122.3413555 47.6137029)
47.6133091,-122.3421947,3,,,POINT (-122.3421947 47.6133091)
47.6131563,-122.3424066,3,,,POINT (-122.3424066 47.6131563)
47.613188,-122.3420247,3,,,POINT (-122.3420247 47.613188)
47.6132124,-122.3420078,3,,,POINT (-122.3420078 47.6132124)
47.6133102,-122.34217,3,,,POINT (-122.34217 47.6133102)
47.613041,-122.3422294,3,,,POINT (-122.3422294 47.613041)
47.6125464,-122.3429071,3,,,POINT (-122.3429071 47.6125464)
47.6126247,-122.3430506,3,,,POINT (-122.3430506 47.6126247)
47.6124732,-122.3432544,3,,,POINT (-122.3432544 47.6124732)
47.6123774,-122.3430914,3,,,POINT (-122.3430914 47.6123774)
47.6124906,-122.343233,3,,,POINT (-122.343233 47.6124906)
47.6123594,-122.343061,3,,,POINT (-122.343061 47.6123594)
47.6125238,-122.3428944,3,,,POINT (-122.3428944 47.6125238)
47.6118732,-122.3437497,3,,,POINT (-122.3437497 47.6118732)
47.6119708,-122.3439088,3,,,POINT (-122.3439088 47.6119708)
47.6117061,-122.3439496,3,,,POINT (-122.3439496 47.6117061)
47.6118229,-122.3441084,3,,,POINT (-122.3441084 47.6118229)
47.6118251,-122.3440735,3,,,POINT (-122.3440735 47.6118251)
47.6119695,-122.3439202,3,,,POINT (-122.3439202 47.6119695)
47.6118473,-122.3437068,3,,,POINT (-122.3437068 47.6118473)
47.6117047,-122.3438997,3,,,POINT (-122.3438997 47.6117047)
47.6110554,-122.3428036,3,,,POINT (-122.3428036 47.6110554)
47.6110535,-122.3427743,3,,,POINT (-122.3427743 47.6110535)
47.6111936,-122.3426235,3,,,POINT (-122.3426235 47.6111936)
47.6117135,-122.3419795,4,,,POINT (-122.3419795 47.6117135)
47.6107191,-122.3454379,3,traffic_signals,,POINT (-122.3454379 47.6107191)
47.6107711,-122.3452643,3,,,POINT (-122.3452643 47.6107711)
47.6112421,-122.3447158,4,crossing,,POINT (-122.3447158 47.6112421)
47.6112537,-122.3448564,4,crossing,,POINT (-122.3448564 47.6112537)
47.6111622,-122.3447176,4,crossing,,POINT (-122.3447176 47.6111622)
47.6112956,-122.3448069,3,,,POINT (-122.3448069 47.6112956)
47.6111932,-122.3446456,3,,,POINT (-122.3446456 47.6111932)
47.6111922,-122.3446256,3,,,POINT (-122.3446256 47.6111922)
47.6112928,-122.344792,3,,,POINT (-122.344792 47.6112928)
47.6111125,-122.344833,3,,,POINT (-122.344833 47.6111125)
47.6110979,-122.3448351,3,,,POINT (-122.3448351 47.6110979)
47.6111681,-122.3449679,3,,,POINT (-122.3449679 47.6111681)
47.6111731,-122.3449488,3,,,POINT (-122.3449488 47.6111731)
47.615459,-122.354206,3,,,POINT (-122.354206 47.615459)
47.6154487,-122.3541797,3,,,POINT (-122.3541797 47.6154487)
47.6150245,-122.3534603,3,,,POINT (-122.3534603 47.6150245)
47.6149044,-122.3532968,3,,,POINT (-122.3532968 47.6149044)
47.6150094,-122.3534625,3,,,POINT (-122.3534625 47.6150094)
47.6156116,-122.3544918,3,,,POINT (-122.3544918 47.6156116)
47.6155782,-122.3544895,4,,,POINT (-122.3544895 47.6155782)
47.6133196,-122.3519689,3,,,POINT (-122.3519689 47.6133196)
47.6131867,-122.3521621,3,,,POINT (-122.3521621 47.6131867)
47.6115809,-122.3487139,3,,,POINT (-122.3487139 47.6115809)
47.6114203,-122.3489235,3,,,POINT (-122.3489235 47.6114203)
47.6101755,-122.3460285,3,,,POINT (-122.3460285 47.6101755)
47.6100788,-122.3460094,3,,,POINT (-122.3460094 47.6100788)
47.610058,-122.3460338,3,,,POINT (-122.3460338 47.610058)
47.6105128,-122.3457972,1,,,POINT (-122.3457972 47.6105128)
47.6102106,-122.3460815,3,,,POINT (-122.3460815 47.6102106)
47.6100719,-122.3462233,3,,,POINT (-122.3462233 47.6100719)
47.61009,-122.3462542,3,,,POINT (-122.3462542 47.61009)
47.6107921,-122.3474419,4,,,POINT (-122.3474419 47.6107921)
47.60946,-122.3451779,3,,,POINT (-122.3451779 47.60946)
47.6095125,-122.3451097,3,,,POINT (-122.3451097 47.6095125)
47.612176,-122.3482726,3,,,POINT (-122.3482726 47.612176)
47.6120593,-122.3484264,3,,,POINT (-122.3484264 47.6120593)
47.6109269,-122.347504,4,,,POINT (-122.347504 47.6109269)
47.612833,-122.3493672,3,,,POINT (-122.3493672 47.612833)
47.6129306,-122.3495468,3,,,POINT (-122.3495468 47.6129306)
47.6129177,-122.3495409,3,,,POINT (-122.3495409 47.6129177)
47.6128191,-122.3497195,3,,,POINT (-122.3497195 47.6128191)
47.6128239,-122.3493722,3,,,POINT (-122.3493722 47.6128239)
47.6127073,-122.3495265,3,,,POINT (-122.3495265 47.6127073)
47.6134873,-122.350502,3,,,POINT (-122.350502 47.6134873)
47.6132457,-122.3504503,3,,,POINT (-122.3504503 47.6132457)
47.6133859,-122.3503146,3,,,POINT (-122.3503146 47.6133859)
47.6133922,-122.3503342,3,,,POINT (-122.3503342 47.6133922)
47.613358,-122.350648,3,,,POINT (-122.350648 47.613358)
47.6132494,-122.3504877,3,,,POINT (-122.3504877 47.6132494)
47.6108386,-122.3472857,1,,,POINT (-122.3472857 47.6108386)
47.6110114,-122.3475617,1,,,POINT (-122.3475617 47.6110114)
47.6108668,-122.3475709,3,,,POINT (-122.3475709 47.6108668)
47.6127141,-122.3475292,3,,,POINT (-122.3475292 47.6127141)
47.6126251,-122.3473721,4,,,POINT (-122.3473721 47.6126251)
47.6127335,-122.3472412,4,,,POINT (-122.3472412 47.6127335)
47.6128214,-122.3473861,4,,,POINT (-122.3473861 47.6128214)
47.6126676,-122.3471395,3,,,POINT (-122.3471395 47.6126676)
47.6121684,-122.3482294,3,,,POINT (-122.3482294 47.6121684)
47.6120533,-122.348076,3,,,POINT (-122.348076 47.6120533)
47.6119589,-122.3482584,4,,,POINT (-122.3482584 47.6119589)
47.6120825,-122.348076,3,,,POINT (-122.348076 47.6120825)
47.6120087,-122.346152,4,crossing,,POINT (-122.346152 47.6120087)
47.6120002,-122.346,4,crossing,,POINT (-122.346 47.6120002)
47.612046,-122.3460976,3,,,POINT (-122.3460976 47.612046)
47.6119062,-122.3459846,4,crossing,,POINT (-122.3459846 47.6119062)
47.6117409,-122.3465025,3,,,POINT (-122.3465025 47.6117409)
47.6116749,-122.3464269,3,,,POINT (-122.3464269 47.6116749)
47.6118807,-122.3461523,4,crossing,,POINT (-122.3461523 47.6118807)
47.6118498,-122.3460818,3,,,POINT (-122.3460818 47.6118498)
47.611644,-122.3463252,4,,,POINT (-122.3463252 47.611644)
47.6118344,-122.3460814,3,,,POINT (-122.3460814 47.6118344)
47.6151447,-122.3533005,3,,,POINT (-122.3533005 47.6151447)
47.6145775,-122.3523191,3,,,POINT (-122.3523191 47.6145775)
47.6145864,-122.3523657,3,,,POINT (-122.3523657 47.6145864)
47.6144832,-122.3525328,3,,,POINT (-122.3525328 47.6144832)
47.6144877,-122.3521787,3,,,POINT (-122.3521787 47.6144877)
47.6143733,-122.352348,3,,,POINT (-122.352348 47.6143733)
47.6144818,-122.3522047,3,,,POINT (-122.3522047 47.6144818)
47.6140424,-122.3514329,3,,,POINT (-122.3514329 47.6140424)
47.6139231,-122.3515883,3,,,POINT (-122.3515883 47.6139231)
47.6145946,-122.3527216,3,,,POINT (-122.3527216 47.6145946)
47.6134629,-122.352194,3,,,POINT (-122.352194 47.6134629)
47.6138205,-122.3514314,3,,,POINT (-122.3514314 47.6138205)
47.6133504,-122.352005,3,,,POINT (-122.352005 47.6133504)
47.6138115,-122.3514162,3,,,POINT (-122.3514162 47.6138115)
47.61294,-122.3511924,3,,,POINT (-122.3511924 47.61294)
47.6134909,-122.348523,3,,,POINT (-122.348523 47.6134909)
47.6127334,-122.3452286,3,,,POINT (-122.3452286 47.6127334)
47.6127114,-122.3452285,3,,,POINT (-122.3452285 47.6127114)
47.6125888,-122.3453753,3,,,POINT (-122.3453753 47.6125888)
47.6126406,-122.345075,3,,,POINT (-122.345075 47.6126406)
47.6126385,-122.3450576,3,,,POINT (-122.3450576 47.6126385)
47.6134021,-122.3443492,4,,,POINT (-122.3443492 47.6134021)
47.6132557,-122.3445335,3,,,POINT (-122.3445335 47.6132557)
47.6131564,-122.344387,3,,,POINT (-122.344387 47.6131564)
47.6132412,-122.3445401,3,,,POINT (-122.3445401 47.6132412)
47.6131583,-122.3443686,3,,,POINT (-122.3443686 47.6131583)
47.6133387,-122.3467166,3,,,POINT (-122.3467166 47.6133387)
47.6132535,-122.3465743,3,,,POINT (-122.3465743 47.6132535)
47.6120625,-122.3460979,3,,,POINT (-122.3460979 47.6120625)
47.6135145,-122.3464994,3,,,POINT (-122.3464994 47.6135145)
47.613413,-122.3463268,3,,,POINT (-122.3463268 47.613413)
47.6208857,-122.3341902,3,,,POINT (-122.3341902 47.6208857)
47.6209363,-122.3345153,3,,,POINT (-122.3345153 47.6209363)
47.6207887,-122.3345156,3,,,POINT (-122.3345156 47.6207887)
47.6207626,-122.3341792,3,,,POINT (-122.3341792 47.6207626)
47.6207488,-122.3341685,3,,,POINT (-122.3341685 47.6207488)
47.6209554,-122.334485,3,,,POINT (-122.334485 47.6209554)
47.6207781,-122.3344773,3,,,POINT (-122.3344773 47.6207781)
47.6197799,-122.335764,3,,,POINT (-122.335764 47.6197799)
47.6221209,-122.3344931,3,,,POINT (-122.3344931 47.6221209)
47.6220938,-122.3341667,3,,,POINT (-122.3341667 47.6220938)
47.6221023,-122.3344693,3,,,POINT (-122.3344693 47.6221023)
47.6219453,-122.3344879,3,,,POINT (-122.3344879 47.6219453)
47.6219554,-122.3344769,3,,,POINT (-122.3344769 47.6219554)
47.6219104,-122.3341956,3,,,POINT (-122.3341956 47.6219104)
47.621894,-122.3341775,3,,,POINT (-122.3341775 47.621894)
47.620898,-122.3341766,3,,,POINT (-122.3341766 47.620898)
47.6221177,-122.3357404,4,,,POINT (-122.3357404 47.6221177)
47.6219554,-122.3357905,3,,,POINT (-122.3357905 47.6219554)
47.6219476,-122.3359803,3,,,POINT (-122.3359803 47.6219476)
47.6219618,-122.3359649,3,,,POINT (-122.3359649 47.6219618)
47.6219276,-122.3357409,3,,,POINT (-122.3357409 47.6219276)
47.6231137,-122.334552,3,,,POINT (-122.334552 47.6231137)
47.6232809,-122.3345401,3,,,POINT (-122.3345401 47.6232809)
47.6232572,-122.334158,3,,,POINT (-122.334158 47.6232572)
47.6233142,-122.3345119,3,,,POINT (-122.3345119 47.6233142)
47.6230624,-122.3345105,3,,,POINT (-122.3345105 47.6230624)
47.6230571,-122.3331161,3,,,POINT (-122.3331161 47.6230571)
47.6230468,-122.3341309,3,,,POINT (-122.3341309 47.6230468)
47.6230279,-122.3341626,3,,,POINT (-122.3341626 47.6230279)
47.6220543,-122.3341674,3,,,POINT (-122.3341674 47.6220543)
47.6196271,-122.3386477,3,,,POINT (-122.3386477 47.6196271)
47.6196489,-122.3386476,3,,,POINT (-122.3386476 47.6196489)
47.6198239,-122.3383265,3,,,POINT (-122.3383265 47.6198239)
47.6198222,-122.3386523,3,,,POINT (-122.3386523 47.6198222)
47.6196234,-122.3383294,3,,,POINT (-122.3383294 47.6196234)
47.6196178,-122.3383509,3,,,POINT (-122.3383509 47.6196178)
47.6207949,-122.3382975,3,,,POINT (-122.3382975 47.6207949)
47.6197914,-122.3383259,3,,,POINT (-122.3383259 47.6197914)
47.6198358,-122.3365761,1,,,POINT (-122.3365761 47.6198358)
47.6198357,-122.3365429,3,,,POINT (-122.3365429 47.6198357)
47.6208811,-122.338317,4,crossing,,POINT (-122.338317 47.6208811)
47.6209921,-122.3383152,3,,,POINT (-122.3383152 47.6209921)
47.6209643,-122.3386423,3,,,POINT (-122.3386423 47.6209643)
47.6208036,-122.3386501,3,,,POINT (-122.3386501 47.6208036)
47.6209585,-122.3383075,3,,,POINT (-122.3383075 47.6209585)
47.6221266,-122.3386363,3,,,POINT (-122.3386363 47.6221266)
47.6219389,-122.3383124,3,,,POINT (-122.3383124 47.6219389)
47.6219602,-122.3382899,3,,,POINT (-122.3382899 47.6219602)
47.6219585,-122.3373287,3,,,POINT (-122.3373287 47.6219585)
47.621951,-122.3370445,3,,,POINT (-122.3370445 47.621951)
47.622115,-122.337045,3,,,POINT (-122.337045 47.622115)
47.6221554,-122.3370438,3,,,POINT (-122.3370438 47.6221554)
47.6221241,-122.3373144,3,,,POINT (-122.3373144 47.6221241)
47.6219299,-122.337057,3,,,POINT (-122.337057 47.6219299)
47.6231379,-122.338627,3,,,POINT (-122.338627 47.6231379)
47.623304,-122.3383039,3,,,POINT (-122.3383039 47.623304)
47.6233066,-122.3386163,3,,,POINT (-122.3386163 47.6233066)
47.6231231,-122.3386186,3,,,POINT (-122.3386186 47.6231231)
47.6231319,-122.3373133,3,,,POINT (-122.3373133 47.6231319)
47.6233363,-122.3370262,3,,,POINT (-122.3370262 47.6233363)
47.6233052,-122.3372939,3,,,POINT (-122.3372939 47.6233052)
47.6232936,-122.3373176,3,,,POINT (-122.3373176 47.6232936)
47.6231085,-122.3370337,3,,,POINT (-122.3370337 47.6231085)
47.6232855,-122.3370263,3,,,POINT (-122.3370263 47.6232855)
47.6230801,-122.3370339,3,,,POINT (-122.3370339 47.6230801)
47.6231133,-122.3372729,3,,,POINT (-122.3372729 47.6231133)
47.6231341,-122.3382817,3,,,POINT (-122.3382817 47.6231341)
47.623117,-122.3383111,3,,,POINT (-122.3383111 47.623117)
47.6231051,-122.3359672,3,,,POINT (-122.3359672 47.6231051)
47.6230991,-122.3357502,3,,,POINT (-122.3357502 47.6230991)
47.6231222,-122.3357296,3,,,POINT (-122.3357296 47.6231222)
47.6233061,-122.3357305,3,,,POINT (-122.3357305 47.6233061)
47.6232748,-122.3359552,3,,,POINT (-122.3359552 47.6232748)
47.6232864,-122.3357215,3,,,POINT (-122.3357215 47.6232864)
47.623295,-122.3382864,3,,,POINT (-122.3382864 47.623295)
47.5969565,-122.3397305,4,,,POINT (-122.3397305 47.5969565)
47.5970581,-122.3403154,1,,,POINT (-122.3403154 47.5970581)
47.596713,-122.3383282,4,,,POINT (-122.3383282 47.596713)
47.5968179,-122.3389319,4,,,POINT (-122.3389319 47.5968179)
47.6129628,-122.3428293,4,,,POINT (-122.3428293 47.6129628)
47.6127329,-122.3431269,1,,,POINT (-122.3431269 47.6127329)
47.6130781,-122.3426799,1,,,POINT (-122.3426799 47.6130781)
47.6046208,-122.3344616,3,,,POINT (-122.3344616 47.6046208)
47.6142857,-122.3327064,1,,,POINT (-122.3327064 47.6142857)
47.6077603,-122.3424795,3,,,POINT (-122.3424795 47.6077603)
47.5964653,-122.335729,3,traffic_signals,,POINT (-122.335729 47.5964653)
47.6232661,-122.3425541,4,crossing,,POINT (-122.3425541 47.6232661)
47.6211526,-122.3499161,1,,,POINT (-122.3499161 47.6211526)
47.6117308,-122.3211956,3,,,POINT (-122.3211956 47.6117308)
47.6116804,-122.3213234,1,,,POINT (-122.3213234 47.6116804)
47.6152925,-122.33389,3,,,POINT (-122.33389 47.6152925)
47.614499,-122.3336062,3,,,POINT (-122.3336062 47.614499)
47.6149612,-122.3343087,3,,,POINT (-122.3343087 47.6149612)
47.6106388,-122.3354225,3,,,POINT (-122.3354225 47.6106388)
47.6105634,-122.3352984,1,,,POINT (-122.3352984 47.6105634)
47.6105413,-122.3353506,3,,,POINT (-122.3353506 47.6105413)
47.6101959,-122.3337524,3,,,POINT (-122.3337524 47.6101959)
47.5991986,-122.3275446,3,,,POINT (-122.3275446 47.5991986)
47.5991974,-122.3265318,3,,,POINT (-122.3265318 47.5991974)
47.6230323,-122.3554335,3,,,POINT (-122.3554335 47.6230323)
47.623037,-122.3560631,3,,,POINT (-122.3560631 47.623037)
47.5997659,-122.3270307,3,,,POINT (-122.3270307 47.5997659)
47.5996946,-122.3268008,1,,,POINT (-122.3268008 47.5996946)
47.5992565,-122.3274301,3,,,POINT (-122.3274301 47.5992565)
47.6059246,-122.3264859,4,,,POINT (-122.3264859 47.6059246)
47.6065059,-122.3270258,4,,,POINT (-122.3270258 47.6065059)
47.6068818,-122.3261334,3,,,POINT (-122.3261334 47.6068818)
47.6058551,-122.3266709,3,,,POINT (-122.3266709 47.6058551)
47.6054455,-122.3275691,3,,,POINT (-122.3275691 47.6054455)
47.606327,-122.3256085,3,,,POINT (-122.3256085 47.606327)
47.6059608,-122.3265194,3,,,POINT (-122.3265194 47.6059608)
47.6054281,-122.3275734,3,,,POINT (-122.3275734 47.6054281)
47.6053213,-122.3274807,3,,,POINT (-122.3274807 47.6053213)
47.606039,-122.3281211,3,,,POINT (-122.3281211 47.606039)
47.6068893,-122.3288919,3,,,POINT (-122.3288919 47.6068893)
47.6074446,-122.3294153,3,,,POINT (-122.3294153 47.6074446)
47.6071276,-122.3278509,4,,,POINT (-122.3278509 47.6071276)
47.6072725,-122.3279857,3,,,POINT (-122.3279857 47.6072725)
47.6078189,-122.3284789,3,,,POINT (-122.3284789 47.6078189)
47.6078317,-122.3285415,3,,,POINT (-122.3285415 47.6078317)
47.6077266,-122.3268772,3,,,POINT (-122.3268772 47.6077266)
47.6082952,-122.3273926,3,,,POINT (-122.3273926 47.6082952)
47.6075916,-122.3267661,3,,,POINT (-122.3267661 47.6075916)
47.6070111,-122.326233,3,,,POINT (-122.326233 47.6070111)
47.6078071,-122.3266882,3,,,POINT (-122.3266882 47.6078071)
47.6070938,-122.3260308,3,,,POINT (-122.3260308 47.6070938)
47.6069664,-122.3259037,3,,,POINT (-122.3259037 47.6069664)
47.6062547,-122.3252526,3,,,POINT (-122.3252526 47.6062547)
47.6056898,-122.3247508,3,,,POINT (-122.3247508 47.6056898)
47.6056771,-122.3246928,3,,,POINT (-122.3246928 47.6056771)
47.6055481,-122.3245389,3,,,POINT (-122.3245389 47.6055481)
47.605594,-122.3249281,3,,,POINT (-122.3249281 47.605594)
47.6054415,-122.3247825,3,,,POINT (-122.3247825 47.6054415)
47.6057845,-122.3263841,3,,,POINT (-122.3263841 47.6057845)
47.6061589,-122.3254509,3,,,POINT (-122.3254509 47.6061589)
47.6073364,-122.327808,3,,,POINT (-122.327808 47.6073364)
47.6076757,-122.3265576,4,,,POINT (-122.3265576 47.6076757)
47.6071989,-122.3261303,3,,,POINT (-122.3261303 47.6071989)
47.6072605,-122.3259828,3,,,POINT (-122.3259828 47.6072605)
47.6073461,-122.3260617,1,,,POINT (-122.3260617 47.6073461)
47.6072739,-122.3259483,1,,,POINT (-122.3259483 47.6072739)
47.6061711,-122.3282479,3,,,POINT (-122.3282479 47.6061711)
47.6065542,-122.3273276,3,,,POINT (-122.3273276 47.6065542)
47.6075606,-122.3249278,3,,,POINT (-122.3249278 47.6075606)
47.6073442,-122.324998,3,,,POINT (-122.324998 47.6073442)
47.606044,-122.3238086,3,,,POINT (-122.3238086 47.606044)
47.6055922,-122.3249087,3,,,POINT (-122.3249087 47.6055922)
47.605127,-122.3260161,3,,,POINT (-122.3260161 47.605127)
47.6047308,-122.3269684,3,,,POINT (-122.3269684 47.6047308)
47.6068425,-122.3242712,4,,,POINT (-122.3242712 47.6068425)
47.60668,-122.3264784,1,,,POINT (-122.3264784 47.60668)
47.6067772,-122.326574,3,,,POINT (-122.326574 47.6067772)
47.6074665,-122.3294143,3,,,POINT (-122.3294143 47.6074665)
47.608182,-122.3300659,3,,,POINT (-122.3300659 47.608182)
47.6080098,-122.32864,3,,,POINT (-122.32864 47.6080098)
47.6086039,-122.3277104,1,,,POINT (-122.3277104 47.6086039)
47.6086608,-122.3275802,3,,,POINT (-122.3275802 47.6086608)
47.6084554,-122.3277205,3,,,POINT (-122.3277205 47.6084554)
47.6084374,-122.3275523,3,,,POINT (-122.3275523 47.6084374)
