u,v,key,osmid,highway,oneway,reversed,length,lanes,maxspeed,name,access,service,geometry,bridge,tunnel,ref
668442223,11391442470,0,"[736865664, 737123597]",footway,False,"[False, True]",24.89543952803939,,,,,,"LINESTRING (-122.3392331 47.6021825, -122.3392336 47.602128, -122.3392015 47.6021277, -122.3391658 47.6021275, -122.3389824 47.6021261)",,,
668442224,11391442477,0,"[332471602, 737749766, 332471599]",footway,False,"[False, True]",68.68351972993459,,,,,,"LINESTRING (-122.3398411 47.6028952, -122.3399472 47.6027814, -122.3399379 47.6027431, -122.3393074 47.6027455, -122.3392793 47.6027417)",yes,,
668442265,5076227565,0,332471604,footway,False,True,2.4370582034679567,,,,,,"LINESTRING (-122.3380024 47.6031092, -122.3379752 47.6031212)",,,
669637509,5321377655,1,1155227687,footway,False,True,1.2133720865309408,,,,,,"LINESTRING (-122.3340562 47.6018147, -122.3340424 47.601809)",,,
669637509,10743338447,1,1155227687,footway,False,False,1.511130102608616,,,,,,"LINESTRING (-122.3340562 47.6018147, -122.3340667 47.6018263)",,,
669637511,5321377656,1,1155227684,footway,False,True,3.626590205952491,,,,,,"LINESTRING (-122.3338495 47.6018248, -122.3338104 47.601844)",,,
669637511,5321377654,1,1155227684,footway,False,False,4.075941367894396,,,,,,"LINESTRING (-122.3338495 47.6018248, -122.3338993 47.6018101)",,,
672239646,11300787523,0,1219591291,footway,False,False,1.754668739837287,,,,,,"LINESTRING (-122.3301186 47.5984155, -122.3301362 47.5984259)",,,
725622585,5767319918,0,608820754,footway,False,False,5.449301392901065,,,,,,"LINESTRING (-122.3303305 47.6198083, -122.3303293 47.6197593)",,,
725622585,10651069489,0,608820754,footway,False,True,55.05272727672381,,,,,,"LINESTRING (-122.3303305 47.6198083, -122.3303314 47.6203034)",,,
725622585,12108849585,0,58560462,footway,False,False,21.74009274289058,,,,,,"LINESTRING (-122.3303305 47.6198083, -122.3302385 47.6199025, -122.330171 47.6199716)",,,
725622586,12108849585,0,"[1307579217, 58560462]",footway,False,True,16.815884997288745,,,,,,"LINESTRING (-122.3300476 47.6200979, -122.3301379 47.6200055, -122.330171 47.6199716)",yes,,
779404316,5320774955,0,550610021,footway,False,False,9.20217993636557,,,,,,"LINESTRING (-122.3403028 47.6073035, -122.3403666 47.6073742)",,,
779404316,5318135203,0,62412693,footway,False,True,36.37171531412604,,,Union Street Pedestrian Bridge,,,"LINESTRING (-122.3403028 47.6073035, -122.3403211 47.6072959, -122.3407162 47.6071323)",yes,,
779404316,10711443903,0,550610021,footway,False,True,6.245313206328106,,,,,,"LINESTRING (-122.3403028 47.6073035, -122.3402871 47.6072853, -122.3402598 47.6072554)",,,
825308571,11308363489,0,68666651,footway,False,True,1.0943086529921855,,,,,,"LINESTRING (-122.3503977 47.6211616, -122.3503831 47.6211615)",yes,,
825308606,10594455071,0,1136496123,footway,False,True,6.055203426835649,,,,,,"LINESTRING (-122.3493136 47.6203364, -122.3493076 47.6203028, -122.3493044 47.6202823)",,,
829532073,11077999063,0,401683557,footway,False,False,14.98185983474677,,,Yesler Hillclimb,,,"LINESTRING (-122.319542 47.6000187, -122.3197404 47.6000347)",,,
829532073,11077999064,0,401683557,footway,False,True,16.84819498439552,,,Yesler Hillclimb,,,"LINESTRING (-122.319542 47.6000187, -122.3195421 47.6000024, -122.3197406 47.5999832)",,,
829532073,8015451723,0,859196932,footway,False,True,74.33063046714861,,,,,,"LINESTRING (-122.319542 47.6000187, -122.3188291 47.5999772, -122.3186303 47.5999795, -122.3185559 47.5999928)",,,
1178349138,10711472909,0,550552260,footway,False,True,5.175645124675758,,,,,,"LINESTRING (-122.3395719 47.6075603, -122.3395132 47.6075848)",,,
1178349138,5318135200,0,102086061,footway,False,True,46.95202354336213,,,,,,"LINESTRING (-122.3395719 47.6075603, -122.3396615 47.6076574, -122.3396545 47.6076869, -122.3393033 47.6078326)",,,
1328076836,1328076856,0,117996764,footway,False,True,17.00771637911317,,,,,,"LINESTRING (-122.3180887 47.6119769, -122.317915 47.6118785)",,,
1328076836,3885290428,0,1174679471,footway,False,False,7.452535660934228,,,Lower Mall,,,"LINESTRING (-122.3180887 47.6119769, -122.3180947 47.6120438)",,,
1328076836,1328076874,0,1174679471,footway,False,True,23.71424063768935,,,Lower Mall,,,"LINESTRING (-122.3180887 47.6119769, -122.3180637 47.6117643)",,,
1328076837,10915213401,0,758462686,footway,False,False,23.57610446512375,,,,,,"LINESTRING (-122.318045 47.6122185, -122.3177774 47.6123299)",,,
1328076837,1778667984,0,758462686,footway,False,True,14.622157801103038,,,,,,"LINESTRING (-122.318045 47.6122185, -122.3182105 47.6121489)",,,
1328076837,1328076887,0,166429295,footway,False,True,17.152219965259384,,,,,,"LINESTRING (-122.318045 47.6122185, -122.3180476 47.6121367, -122.3180941 47.6120714)",,,
1328076856,1328076836,0,117996764,footway,False,False,17.00771637911317,,,,,,"LINESTRING (-122.317915 47.6118785, -122.3180887 47.6119769)",,,
1328076856,1328076874,0,117996764,footway,False,True,16.896868454721993,,,,,,"LINESTRING (-122.317915 47.6118785, -122.3180637 47.6117643)",,,
1328076856,10915213402,0,385174070,footway,False,False,6.863424889768777,,,,,,"LINESTRING (-122.317915 47.6118785, -122.317856 47.6119257)",,,
1328076856,10915224305,0,385174071,footway,False,False,12.649538179987909,,,,,,"LINESTRING (-122.317915 47.6118785, -122.3177805 47.6118098)",,,
1328076874,1328076856,0,117996764,footway,False,False,16.896868454721993,,,,,,"LINESTRING (-122.3180637 47.6117643, -122.317915 47.6118785)",,,
1328076874,1328076836,0,1174679471,footway,False,False,23.71424063768935,,,Lower Mall,,,"LINESTRING (-122.3180637 47.6117643, -122.3180887 47.6119769)",,,
1328076887,1778667984,0,1174679471,footway,False,False,12.263708509570389,,,Lower Mall,,,"LINESTRING (-122.3180941 47.6120714, -122.3182105 47.6121489)",,,
1328076887,3885290428,0,1174679471,footway,False,True,3.069313870201896,,,Lower Mall,,,"LINESTRING (-122.3180941 47.6120714, -122.3180947 47.6120438)",,,
1328076887,1328076837,0,166429295,footway,False,False,17.152219965259384,,,,,,"LINESTRING (-122.3180941 47.6120714, -122.3180476 47.6121367, -122.318045 47.6122185)",,,
1565882706,8866684667,0,958276527,footway,False,False,7.382237541201096,,,,,,"LINESTRING (-122.3581133 47.6171034, -122.3580413 47.6171487)",,,
1565882706,321336634,0,725186809,footway,False,False,63.22449894731759,,,,,,"LINESTRING (-122.3581133 47.6171034, -122.3581305 47.6171133, -122.3581582 47.61713, -122.3582408 47.6171653, -122.3583321 47.6172072, -122.358433 47.6172437, -122.3585767 47.6172924, -122.3587066 47.6173368, -122.3587733 47.6173644, -122.3588174 47.6174063)",,,
1565882706,321336630,0,725186809,footway,False,True,26.055624762646307,,,,,,"LINESTRING (-122.3581133 47.6171034, -122.3580888 47.6170801, -122.3579998 47.616959, -122.3579819 47.6169207, -122.3579641 47.6168927)",,,
1696334271,11300787521,0,157413497,footway,False,False,3.494186183632474,,,South Weller Street Overpass,,,"LINESTRING (-122.3294627 47.5976096, -122.3294161 47.5976096)",yes,,
1696334271,8474720160,0,157413497,footway,False,True,44.581780382997714,,,South Weller Street Overpass,,,"LINESTRING (-122.3294627 47.5976096, -122.3300572 47.5976154)",yes,,
1696334271,11300787518,0,"[1219601906, 157413507, 1219601907]",footway,False,False,7.35851165353708,,,,,,"LINESTRING (-122.3294627 47.5976096, -122.3294629 47.5975704, -122.3294906 47.5975707, -122.3295029 47.5975708)",yes,,
1708755471,9819979792,0,158718806,footway,False,False,8.440465214480671,,,,,,"LINESTRING (-122.318308 47.6164287, -122.3184206 47.6164279)",,,
1708755471,7624143284,0,758463784,footway,False,False,7.583508414716925,,,,,,"LINESTRING (-122.318308 47.6164287, -122.3183081 47.6164969)",,,
1708755471,7624156386,0,758463784,footway,False,True,8.596559723735325,,,,,,"LINESTRING (-122.318308 47.6164287, -122.3183061 47.6163514)",,,
1708755476,1708755511,0,158718803,footway,False,False,32.064262808554844,,,,,,"LINESTRING (-122.3199349 47.6167126, -122.3199209 47.6167496, -122.3198834 47.6168087, -122.319832 47.6168715, -122.3197658 47.6169396, -122.3197255 47.6169579)",,,
1708755476,10885270284,0,1171438535,footway,False,True,27.027091782569865,,,,,,"LINESTRING (-122.3199349 47.6167126, -122.3199601 47.6165896, -122.319967 47.6165692, -122.3199987 47.6165051, -122.3199991 47.6164747)",,,
1708755479,9819979792,0,169402604,footway,False,False,49.44306287497349,,,,,,"LINESTRING (-122.3185937 47.616851, -122.3185456 47.616786, -122.3185224 47.6167392, -122.3185149 47.6166995, -122.3185098 47.6166053, -122.3184908 47.6165418, -122.3184683 47.6164949, -122.3184206 47.6164279)",,,
1708755479,1708755504,0,169402604,footway,False,True,16.21711885009298,,,,,,"LINESTRING (-122.3185937 47.616851, -122.3185957 47.6168971, -122.3185911 47.6169319, -122.3185829 47.6169544, -122.3185707 47.6169753, -122.3185685 47.6169944)",,,
1708755479,1708755501,0,169402605,footway,False,False,23.565480722279432,,,,,,"LINESTRING (-122.3185937 47.616851, -122.3186183 47.6168748, -122.3186464 47.6168976, -122.3186938 47.6169269, -122.3187557 47.6169548, -122.3188014 47.6169706, -122.3188261 47.6169894)",,,
1708755483,9819979795,0,158721030,footway,False,False,13.396204029153116,,,,,,"LINESTRING (-122.3195076 47.6169065, -122.3195512 47.6169118, -122.3195954 47.6169238, -122.3196357 47.6169416, -122.3196637 47.6169595)",,,
1708755483,1708755498,0,158721030,footway,False,True,18.36838849266555,,,,,,"LINESTRING (-122.3195076 47.6169065, -122.3194583 47.6169049, -122.3194094 47.6169102, -122.3193633 47.6169222, -122.3193218 47.6169403, -122.3192867 47.6169617)",,,
1708755483,10885270282,0,516189488,footway,False,True,57.4923026727392,,,,,,"LINESTRING (-122.3195076 47.6169065, -122.3195002 47.6168811, -122.3194897 47.6168215, -122.3194877 47.6167781, -122.3194901 47.6167357, -122.3195033 47.6167132, -122.3195488 47.6166494, -122.3195838 47.6166191, -122.3195998 47.6165944, -122.319665 47.6164971, -122.3196887 47.6164467, -122.3196935 47.6164216)",,,
1708755498,1708755483,0,158721030,footway,False,False,18.368388492665552,,,,,,"LINESTRING (-122.3192867 47.6169617, -122.3193218 47.6169403, -122.3193633 47.6169222, -122.3194094 47.6169102, -122.3194583 47.6169049, -122.3195076 47.6169065)",,,
1708755498,1708755572,0,"[158718814, 158721030]",footway,False,True,71.35912657942384,,,,,,"LINESTRING (-122.3192867 47.6169617, -122.3192627 47.6169878, -122.3192454 47.6170142, -122.3192354 47.6170423, -122.319233 47.6170712, -122.3193351 47.617591)",,,
1708755498,1708755515,0,336145314,footway,False,False,25.106796042718415,,,,,,"LINESTRING (-122.3192867 47.6169617, -122.3192079 47.6169801, -122.3191356 47.6169925, -122.3190597 47.6170005, -122.3190083 47.6170018, -122.3189596 47.6170014)",,,
1708755501,8597628422,0,336145314,footway,False,True,2.9141448942997052,,,,,,"LINESTRING (-122.3188261 47.6169894, -122.3188645 47.6169935)",,,
1708755501,1708755504,0,971474834,footway,False,False,19.3163478809646,,,,,,"LINESTRING (-122.3188261 47.6169894, -122.3185685 47.6169944)",,,
1708755501,1708755479,0,169402605,footway,False,True,23.565480722279432,,,,,,"LINESTRING (-122.3188261 47.6169894, -122.3188014 47.6169706, -122.3187557 47.6169548, -122.3186938 47.6169269, -122.3186464 47.6168976, -122.3186183 47.6168748, -122.3185937 47.616851)",,,
1708755504,1708755501,0,971474834,footway,False,True,19.3163478809646,,,,,,"LINESTRING (-122.3185685 47.6169944, -122.3188261 47.6169894)",,,
1708755504,1708755479,0,169402604,footway,False,False,16.217118850092984,,,,,,"LINESTRING (-122.3185685 47.6169944, -122.3185707 47.6169753, -122.3185829 47.6169544, -122.3185911 47.6169319, -122.3185957 47.6168971, -122.3185937 47.616851)",,,
1708755504,1708755529,0,169402604,footway,False,True,15.96073928033722,,,,,,"LINESTRING (-122.3185685 47.6169944, -122.3185264 47.6170227, -122.3185046 47.6170419, -122.3184901 47.6170647, -122.3184843 47.6170955, -122.318486 47.6171189)",,,
1708755511,9819979795,0,158718803,footway,False,False,4.664740701239376,,,,,,"LINESTRING (-122.3197255 47.6169579, -122.319692 47.6169611, -122.3196637 47.6169595)",,,
1708755511,1708755476,0,158718803,footway,False,True,32.064262808554844,,,,,,"LINESTRING (-122.3197255 47.6169579, -122.3197658 47.6169396, -122.319832 47.6168715, -122.3198834 47.6168087, -122.3199209 47.6167496, -122.3199349 47.6167126)",,,
1708755511,1708755558,0,1090255736,footway,False,True,66.26786373403905,,,,,,"LINESTRING (-122.3197255 47.6169579, -122.3197698 47.6169964, -122.319816 47.6170545, -122.3198215 47.6170764, -122.31982 47.6171755, -122.31983 47.6172127, -122.3198761 47.6173211, -122.3198834 47.6173708, -122.3198739 47.6174648, -122.3198591 47.6175293)",,,
1708755515,8597628422,0,336145314,footway,False,False,7.182119744415227,,,,,,"LINESTRING (-122.3189596 47.6170014, -122.3188645 47.6169935)",,,
1708755515,1708755498,0,336145314,footway,False,True,25.106796042718415,,,,,,"LINESTRING (-122.3189596 47.6170014, -122.3190083 47.6170018, -122.3190597 47.6170005, -122.3191356 47.6169925, -122.3192079 47.6169801, -122.3192867 47.6169617)",,,
1708755515,1708755535,0,816329949,footway,False,True,18.716889220365935,,,,,,"LINESTRING (-122.3189596 47.6170014, -122.318958 47.6170545, -122.318951 47.6170898, -122.3189271 47.6171349, -122.3189071 47.6171636)",,,
1708755529,1708755538,0,169402604,footway,False,True,6.545528605220163,,,,,,"LINESTRING (-122.318486 47.6171189, -122.3185221 47.6171725)",,,
1708755529,8597628475,0,926494070,footway,False,False,2.433407705547198,,,,,,"LINESTRING (-122.318486 47.6171189, -122.318517 47.6171124)",,,
1708755529,1708755504,0,169402604,footway,False,False,15.96073928033722,,,,,,"LINESTRING (-122.318486 47.6171189, -122.3184843 47.6170955, -122.3184901 47.6170647, -122.3185046 47.6170419, -122.3185264 47.6170227, -122.3185685 47.6169944)",,,
1708755535,1708755515,0,816329949,footway,False,False,18.716889220365935,,,,,,"LINESTRING (-122.3189071 47.6171636, -122.3189271 47.6171349, -122.318951 47.6170898, -122.318958 47.6170545, -122.3189596 47.6170014)",,,
1708755535,4241781891,0,816329949,footway,False,True,15.853204743249607,,,,,,"LINESTRING (-122.3189071 47.6171636, -122.3189034 47.6171817, -122.3188955 47.6171941, -122.31885 47.6172293, -122.3188081 47.6172558, -122.3187743 47.617267)",,,
1708755535,8597628430,0,926494057,footway,False,True,8.821894481493286,,,,,,"LINESTRING (-122.3189071 47.6171636, -122.3188873 47.6171487, -122.3188489 47.6171291, -122.3188109 47.617121)",,,
1708755538,1708755529,0,169402604,footway,False,False,6.545528605220163,,,,,,"LINESTRING (-122.3185221 47.6171725, -122.318486 47.6171189)",,,
1708755538,1708755551,0,158718819,footway,False,True,15.981289927207971,,,,,,"LINESTRING (-122.3185221 47.6171725, -122.3185695 47.6172079, -122.3186522 47.6172861)",,,
1708755538,1708755552,0,169402604,footway,False,True,20.747064214175666,,,,,,"LINESTRING (-122.3185221 47.6171725, -122.3185222 47.6172788, -122.3185142 47.6173236, -122.3185021 47.6173578)",,,
1708755551,1708755552,0,816329949,footway,False,True,13.78914777627016,,,,,,"LINESTRING (-122.3186522 47.6172861, -122.3185021 47.6173578)",,,
1708755551,1708755538,0,158718819,footway,False,False,15.981289927207971,,,,,,"LINESTRING (-122.3186522 47.6172861, -122.3185695 47.6172079, -122.3185221 47.6171725)",,,
1708755551,1708755575,0,158718819,footway,False,True,35.84935081122925,,,,,,"LINESTRING (-122.3186522 47.6172861, -122.3186918 47.6173326, -122.3187288 47.6173868, -122.3187623 47.61746, -122.3187824 47.6175315, -122.3187904 47.617591)",,,
1708755551,4241781891,0,816329949,footway,False,False,9.409978586653695,,,,,,"LINESTRING (-122.3186522 47.6172861, -122.3187272 47.617272, -122.3187743 47.617267)",,,
1708755552,1708755577,0,169402604,footway,False,True,26.04227800507807,,,,,,"LINESTRING (-122.3185021 47.6173578, -122.318504 47.617592)",,,
1708755552,1708755551,0,816329949,footway,False,False,13.78914777627016,,,,,,"LINESTRING (-122.3185021 47.6173578, -122.3186522 47.6172861)",,,
1708755552,1708755538,0,169402604,footway,False,False,20.747064214175666,,,,,,"LINESTRING (-122.3185021 47.6173578, -122.3185142 47.6173236, -122.3185222 47.6172788, -122.3185221 47.6171725)",,,
1708755552,7624156398,0,1069946124,footway,False,True,24.020755143183152,,,,,,"LINESTRING (-122.3185021 47.6173578, -122.3184675 47.6174047, -122.3184309 47.6174518, -122.3183811 47.6174964, -122.318324 47.6175352)",,,
1708755558,1708755582,0,1090255738,footway,False,True,12.345438129862265,,,,,,"LINESTRING (-122.3198591 47.6175293, -122.3198347 47.6176391)",,,
1708755558,1708755511,0,1090255736,footway,False,False,66.26786373403905,,,,,,"LINESTRING (-122.3198591 47.6175293, -122.3198739 47.6174648, -122.3198834 47.6173708, -122.3198761 47.6173211, -122.31983 47.6172127, -122.31982 47.6171755, -122.3198215 47.6170764, -122.319816 47.6170545, -122.3197698 47.6169964, -122.3197255 47.6169579)",,,
1708755559,1708755569,0,336145313,footway,False,False,4.8149863349589985,,,,,,"LINESTRING (-122.319641 47.6175472, -122.3196348 47.6175903)",,,
1708755559,9819979795,0,"[336145313, 158721030]",footway,False,True,66.72845977162686,,,,,,"LINESTRING (-122.319641 47.6175472, -122.3197207 47.617075, -122.3197188 47.6170383, -122.3197053 47.6170036, -122.3196637 47.6169595)",,,
1708755569,1708773930,0,336145313,footway,False,False,4.082642070916711,,,,,,"LINESTRING (-122.3196348 47.6175903, -122.3196289 47.6176268)",,,
1708755569,1708755559,0,336145313,footway,False,True,4.8149863349589985,,,,,,"LINESTRING (-122.3196348 47.6175903, -122.319641 47.6175472)",,,
1708755569,1708755572,0,"[336141412, 1069946125, 1069946126]",footway,False,False,22.463820573453205,,,,,,"LINESTRING (-122.3196348 47.6175903, -122.3196023 47.6175904, -122.3193706 47.6175909, -122.3193351 47.617591)",,,
1708755572,1708755575,0,336141412,footway,False,False,40.827387494183846,,,,,,"LINESTRING (-122.3193351 47.617591, -122.3187904 47.617591)",,,
1708755572,1708755498,0,"[158718814, 158721030]",footway,False,False,71.35912657942384,,,,,,"LINESTRING (-122.3193351 47.617591, -122.319233 47.6170712, -122.3192354 47.6170423, -122.3192454 47.6170142, -122.3192627 47.6169878, -122.3192867 47.6169617)",,,
1708755572,1708755620,0,"[336141411, 158718814]",footway,False,True,59.57930520432767,,,,,,"LINESTRING (-122.3193351 47.617591, -122.3194162 47.6180394, -122.3193877 47.618061, -122.3193718 47.6180879, -122.3193701 47.6181141)",,,
1708755572,1708755569,0,"[336141412, 1069946125, 1069946126]",footway,False,True,22.463820573453205,,,,,,"LINESTRING (-122.3193351 47.617591, -122.3193706 47.6175909, -122.3196023 47.6175904, -122.3196348 47.6175903)",,,
1708755575,1708755572,0,336141412,footway,False,True,40.827387494183846,,,,,,"LINESTRING (-122.3187904 47.617591, -122.3193351 47.617591)",,,
1708755575,1708755551,0,158718819,footway,False,False,35.84935081122925,,,,,,"LINESTRING (-122.3187904 47.617591, -122.3187824 47.6175315, -122.3187623 47.61746, -122.3187288 47.6173868, -122.3186918 47.6173326, -122.3186522 47.6172861)",,,
1708755575,1805697167,0,158718819,footway,False,True,63.00289015941357,,,,,,"LINESTRING (-122.3187904 47.617591, -122.3187894 47.6176582, -122.3187795 47.6177204, -122.318757 47.6177905, -122.3187097 47.6178934, -122.3186603 47.6179646, -122.3185787 47.6180659, -122.3185413 47.6181242)",,,
