Offense ID,Offense Date,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Hour
62268008885,01/15/2025 02:00:00 AM,47.61508874,-122.345443945937,2025-01-15 02:00:00,Assault,8.0,2
62949070437,02/28/2025 02:47:00 AM,47.61407093,-122.321445650874,2025-02-28 02:47:00,Weapon Law Violation,5.0,2
60167826099,10/20/2024 10:00:00 PM,47.60137164,-122.32950653715,2024-10-20 22:00:00,Trespass,1.0,22
60977991249,11/18/2024 12:00:00 AM,47.61465058,-122.323408496384,2024-11-18 00:00:00,Larceny,4.0,0
58120652642,07/19/2024 12:00:00 AM,47.62321651,-122.340403415214,2024-07-19 00:00:00,Fraud/Bribery,2.0,0
63260237469,03/18/2025 11:00:00 PM,47.61402449,-122.332496082828,2025-03-18 23:00:00,Burglary,4.0,23
64306292864,05/29/2025 11:44:00 PM,47.60323266,-122.330297458971,2025-05-29 23:44:00,Assault,8.0,23
60265060354,10/29/2024 07:47:00 PM,47.60684371,-122.32075134661322,2024-10-29 19:47:00,Weapon Law Violation,5.0,19
61804334220,12/12/2024 02:10:00 AM,47.59738019,-122.334191712744,2024-12-12 02:10:00,Burglary,4.0,2
60126338629,10/18/2024 06:00:00 PM,47.59918657,-122.318430719363,2024-10-18 18:00:00,Robbery,8.0,18
64788596189,06/05/2025 08:12:00 PM,47.61502476,-122.353268640205,2025-06-05 20:12:00,Larceny,4.0,20
64876064672,07/02/2025 12:00:00 AM,47.61394174,-122.335663724164,2025-07-02 00:00:00,Fraud/Bribery,2.0,0
60976097823,11/23/2024 08:00:00 PM,47.60107282,-122.331392648109,2024-11-23 20:00:00,Property Offenses,4.0,20
64632208660,06/22/2025 06:50:00 PM,47.61638539,-122.335735799391,2025-06-22 18:50:00,DUI,5.0,18
59948671082,10/06/2024 03:00:00 AM,47.61180146,-122.322787485435,2024-10-06 03:00:00,Burglary,4.0,3
63553022535,04/11/2025 06:00:00 PM,47.61200665,-122.329115988153,2025-04-11 18:00:00,Motor Vehicle Theft,3.0,18
64750284732,06/30/2025 12:50:00 AM,47.61095,-122.321285,2025-06-30 00:50:00,Property Offenses,4.0,0
61993706963,12/23/2024 06:00:00 PM,47.61351952,-122.320771372479,2024-12-23 18:00:00,Larceny,4.0,18
58575414158,08/17/2024 12:00:00 AM,47.60412807,-122.323443931995,2024-08-17 00:00:00,Assault,8.0,0
62936647190,02/26/2025 07:00:00 PM,47.60326856,-122.3349346,2025-02-26 19:00:00,Motor Vehicle Theft,3.0,19
59207675728,09/13/2024 10:37:00 PM,47.62263009,-122.339755754482,2024-09-13 22:37:00,Burglary,4.0,22
61457981515,12/08/2024 12:00:00 AM,47.6202993,-122.341081504746,2024-12-08 00:00:00,Property Offenses,4.0,0
59862489042,09/21/2024 08:30:00 PM,47.61973935,-122.347610751685,2024-09-21 20:30:00,Larceny,4.0,20
62063120343,12/31/2024 02:08:00 AM,47.61449557,-122.340473675902,2024-12-31 02:08:00,DUI,5.0,2
