OBJECTID,YEAR,RACE,TENURE,AGE,F0___30_,F30___50_,F50___80_,F80___120_,Above_120_,All_
689,2014,Multi,Owners,Children,1,0,1,0,0,0.315789473684211
690,2014,Multi,Owners,Seniors,1,0,0,0,0,0.0727554179566563
691,2014,Multi,Renters,All,0.622356495468278,0.527881040892193,0.0698412698412698,0,0,0.245650557620818
692,2014,Multi,Renters,Children,0.475587703435805,0.347043701799486,0.213938411669368,0,0,0.23286467486819
693,2014,Multi,Renters,Seniors,0,0,0,0,0,0
694,2014,Native,All,All,0.329770992366412,0,0,0,0,0.0907563025210084
695,2014,Native,All,Children,1,0,0,0,0,0.506726457399103
696,2014,Native,All,Seniors,0,0,0,0,0,0
697,2014,Native,Owners,All,0,0,0,0,0,0
698,2014,Native,Owners,Children,0,0,0,0,0,0
699,2014,Native,Owners,Seniors,0,0,0,0,0,0
700,2014,Native,Renters,All,0.387096774193548,0,0,0,0,0.14496644295302
701,2014,Native,Renters,Children,1,0,0,0,0,0.506726457399103
702,2014,Native,Renters,Seniors,0,0,0,0,0,0
703,2014,Other,All,All,1,0,0,0,0,0.254545454545455
704,2014,Other,All,Children,0,0,0,0,0,0
705,2014,Other,All,Seniors,1,0,0,0,0,1
706,2014,Other,Owners,All,1,0,0,0,0,0.522388059701492
707,2014,Other,Owners,Children,0,0,0,0,0,0
708,2014,Other,Owners,Seniors,1,0,0,0,0,1
709,2014,Other,Renters,All,0,0,0,0,0,0
710,2014,Other,Renters,Children,0,0,0,0,0,0
711,2014,Other,Renters,Seniors,0,0,0,0,0,0
712,2014,Pacific Islander,All,All,0.32425068119891,0,0,0,0,0.128648648648649
713,2014,Pacific Islander,All,Children,0,0,0,0,0,0
714,2014,Pacific Islander,All,Seniors,1,0,0,0,0,0.540909090909091
715,2014,Pacific Islander,Owners,All,0,0,0,0,0,0
716,2014,Pacific Islander,Owners,Children,0,0,0,0,0,0
717,2014,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
718,2014,Pacific Islander,Renters,All,0.32425068119891,0,0,0,0,0.144417475728155
719,2014,Pacific Islander,Renters,Children,0,0,0,0,0,0
720,2014,Pacific Islander,Renters,Seniors,1,0,0,0,0,1
721,2014,White,All,All,0.740205414229357,0.371063283641031,0.0818713450292398,0.0419624712992531,0.00244755601333918,0.153942292017606
722,2014,White,All,Children,0.828222388431813,0.490417136414882,0.051212480922503,0.0301597652429084,0.00551300395589597,0.123513481690804
723,2014,White,All,Seniors,0.682779787350652,0.395524739993697,0.0809769940204723,0.0344163930714367,0,0.184362355762026
724,2014,White,Owners,All,0.841776014647543,0.452448045086298,0.132565045248869,0.056600566572238,0.00368742894017147,0.102646821614488
725,2014,White,Owners,Children,0.958333333333333,0.567353407290016,0.0423395896988215,0.0540461583406369,0.00733605868846951,0.076979899692858
726,2014,White,Owners,Seniors,0.820168067226891,0.35211970074813,0.121854506634131,0.0291462062410898,0,0.136710884756603
727,2014,White,Renters,All,0.711072210065645,0.339368998628258,0.0478607342756854,0.029198162146139,0,0.20403852350435
728,2014,White,Renters,Children,0.791226384886327,0.421015010721944,0.0568496949528563,0,0,0.194995222169135
729,2014,White,Renters,Seniors,0.59445344858635,0.415572448744529,0,0.0476190476190476,0,0.266418519273914
730,2015,All,All,All,0.695794008516572,0.447270948354183,0.142532708965573,0.0276008076372689,0.00089772952187067,0.158732914701315
731,2015,All,All,Children,0.747452791740253,0.39988358556461,0.176439994799116,0.008371450763787,0.00169397470720523,0.144088560885609
732,2015,All,All,Seniors,0.60122230710466,0.421158487530169,0.202264278472457,0.0555814170002793,0,0.207281447569217
733,2015,All,Owners,All,0.771093267449043,0.491791044776119,0.218364603425098,0.0527390570895854,0.00140179694916003,0.104168944031482
734,2015,All,Owners,Children,0.73491124260355,0.746712128592304,0.294241151769646,0.0169639734172788,0.0021513353115727,0.0845540992032896
735,2015,All,Owners,Seniors,0.708724524845432,0.301148347785329,0.258130377716202,0.0654457694491766,0,0.160906391471547
736,2015,All,Renters,All,0.676782483937371,0.429876567207698,0.102793432982112,0.00772282093586548,0,0.207239819004525
737,2015,All,Renters,Children,0.749079189686924,0.252126997302345,0.0862979114069314,0,0,0.224410540915395
738,2015,All,Renters,Seniors,0.537901267871594,0.511361634666197,0.12532637075718,0.0367865837165269,0,0.276020058443667
739,2015,Asian,All,All,0.642982037831823,0.308671713695802,0.254968881750652,0.0179554011004923,0,0.169226249298897
740,2015,Asian,All,Children,0.73513084853291,0.279642058165548,0.115434500648508,0,0,0.157875046763936
741,2015,Asian,All,Seniors,0.423919849718222,0.332988624612203,0.411951684678957,0.0961986035686579,0,0.21875
742,2015,Asian,Owners,All,0.947859922178988,0.422727272727273,0.310535405872193,0.0530594779632007,0,0.148771235362032
743,2015,Asian,Owners,Children,0,0.798722044728435,0.14662273476112,0,0,0.0710542863131419
744,2015,Asian,Owners,Seniors,0.870656370656371,0.285123966942149,0.431893687707641,0.151404151404151,0,0.246550689862028
745,2015,Asian,Renters,All,0.56472233320016,0.239202657807309,0.177852348993289,0,0,0.188551838769998
746,2015,Asian,Renters,Children,0.73513084853291,0,0,0,0,0.285406403940887
747,2015,Asian,Renters,Seniors,0.209453197405005,0.380952380952381,0.346883468834688,0,0,0.173828756058158
748,2015,Black,All,All,0.711922065872893,0.211239337681887,0.13585554600172,0,0,0.288515557476232
749,2015,Black,All,Children,0.921491658488714,0.241768579492004,0,0,0,0.214375336081735
750,2015,Black,All,Seniors,0.773158278628738,0.244988864142539,0.557319223985891,0,0,0.394164456233422
751,2015,Black,Owners,All,1,0.222222222222222,0.475187969924812,0,0,0.152972300031124
752,2015,Black,Owners,Children,0,0,0,0,0,0
753,2015,Black,Owners,Seniors,1,1,0.733178654292343,0,0,0.480066445182724
754,2015,Black,Renters,All,0.684771573604061,0.207610146862483,0,0,0,0.360582492139666
755,2015,Black,Renters,Children,0.921491658488714,0.37905604719764,0,0,0,0.401342281879195
756,2015,Black,Renters,Seniors,0.665591397849462,0,0,0,0,0.315173116089613
757,2015,Hispanic,All,All,0.482776349614396,0.173549107142857,0.021066070858602,0,0,0.0972653362897265
758,2015,Hispanic,All,Children,0.308510638297872,0,0,0,0,0.0434891277180705
759,2015,Hispanic,All,Seniors,1,0,0,0,0,0.317269076305221
760,2015,Hispanic,Owners,All,0,0,0.176943699731903,0,0,0.0174050632911392
761,2015,Hispanic,Owners,Children,0,0,0,0,0,0
762,2015,Hispanic,Owners,Seniors,0,0,0,0,0,0
763,2015,Hispanic,Renters,All,0.482776349614396,0.223259152907394,0,0,0,0.128363113575683
764,2015,Hispanic,Renters,Children,0.308510638297872,0,0,0,0,0.0731707317073171
765,2015,Hispanic,Renters,Seniors,1,0,0,0,0,0.840425531914894
766,2015,Multi,All,All,0.879596678529063,0.235294117647059,0.115356885364095,0.0350180505415162,0,0.168414698558817
767,2015,Multi,All,Children,0.666666666666667,0,0.404191616766467,0.216035634743875,0,0.183801930339908
768,2015,Multi,All,Seniors,1,1,0.166877370417193,0,0,0.385422740524781
769,2015,Multi,Owners,All,1,1,0.305052430886559,0.103411513859275,0,0.202172601086301
770,2015,Multi,Owners,Children,0,0,0.404191616766467,0.292168674698795,0,0.153744201457919
771,2015,Multi,Owners,Seniors,1,1,0.235294117647059,0,0,0.359253499222395
772,2015,Multi,Renters,All,0.844205679201842,0.10530679933665,0,0,0,0.148152620140063
773,2015,Multi,Renters,Children,0.666666666666667,0,0,0,0,0.235697940503432
774,2015,Multi,Renters,Seniors,1,0,0,0,0,0.463869463869464
775,2015,Native,All,All,0.338235294117647,0,0,0,0,0.1072618254497
776,2015,Native,All,Children,0.329059829059829,0,0,0,0,0.148362235067437
777,2015,Native,All,Seniors,0,0,0,0,0,0
778,2015,Native,Owners,All,0,0,0,0,0,0
779,2015,Native,Owners,Children,0,0,0,0,0,0
780,2015,Native,Owners,Seniors,0,0,0,0,0,0
781,2015,Native,Renters,All,0.338235294117647,0,0,0,0,0.146897810218978
782,2015,Native,Renters,Children,0.329059829059829,0,0,0,0,0.221902017291066
783,2015,Native,Renters,Seniors,0,0,0,0,0,0
784,2015,Other,All,All,1,0,0,0,0,0.16
785,2015,Other,All,Children,0,0,0,0,0,0
786,2015,Other,All,Seniors,0,0,0,0,0,0
787,2015,Other,Owners,All,0,0,0,0,0,0
788,2015,Other,Owners,Children,0,0,0,0,0,0
789,2015,Other,Owners,Seniors,0,0,0,0,0,0
790,2015,Other,Renters,All,1,0,0,0,0,1
791,2015,Other,Renters,Children,0,0,0,0,0,0
792,2015,Other,Renters,Seniors,0,0,0,0,0,0
793,2015,Pacific Islander,All,All,0,0,0,0,0,0
794,2015,Pacific Islander,All,Children,0,0,0,0,0,0
795,2015,Pacific Islander,All,Seniors,0,0,0,0,0,0
796,2015,Pacific Islander,Owners,All,0,0,0,0,0,0
797,2015,Pacific Islander,Owners,Children,0,0,0,0,0,0
798,2015,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
799,2015,Pacific Islander,Renters,All,0,0,0,0,0,0
800,2015,Pacific Islander,Renters,Children,0,0,0,0,0,0
801,2015,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
802,2015,White,All,All,0.716054175293306,0.538503577106518,0.140926481517162,0.0328772435187237,0.00115664845173042,0.150185992276554
803,2015,White,All,Children,0.799949672873679,0.55456570155902,0.217424678564575,0,0.00227254917326228,0.14142991613897
804,2015,White,All,Seniors,0.567436057392389,0.454789959016393,0.148241206030151,0.0551282051282051,0,0.185199084324689
805,2015,White,Owners,All,0.695741056218058,0.543400102722137,0.176053434485033,0.0562307379194045,0.00179657660206536,0.0938643991944507
806,2015,White,Owners,Children,0.73491124260355,0.946863468634686,0.358937885253675,0,0.00294266869609335,0.097581108240023
807,2015,White,Owners,Seniors,0.632957660676211,0.27109807754969,0.174689610106731,0.0572156196943973,0,0.126796730654809
808,2015,White,Renters,All,0.722940972623311,0.536501714845664,0.123326722855726,0.011635902046861,0,0.205469944298993
809,2015,White,Renters,Children,0.817513582614254,0.356664184661206,0.121212121212121,0,0,0.20614406779661
810,2015,White,Renters,Seniors,0.521978021978022,0.573749736231272,0.119087635054022,0.0505576208178439,0,0.272505968821684
811,2016,All,All,All,0.730069106843103,0.423986371379898,0.143557785327004,0.0174428514611466,0.00370946185527644,0.168521228491835
812,2016,All,All,Children,0.719598583234947,0.210435212660732,0.150463513192299,0.0147484364790442,0.0112758174967685,0.129113849592659
813,2016,All,All,Seniors,0.571603163191948,0.38622869182149,0.101608652185768,0.0356597045338767,0.00474823712837958,0.18122461979457
814,2016,All,Owners,All,0.74763644177052,0.446849344279774,0.275244299674267,0.0381752338798914,0.00576033206620146,0.110370198476617
815,2016,All,Owners,Children,0.819070904645477,0.307321772639692,0.39000693962526,0.0312067943906775,0.0143542344991773,0.0777860882572924
816,2016,All,Owners,Seniors,0.62838836865451,0.447993275898298,0.16015625,0.0522846441947566,0.00610728772617474,0.140530061233657
817,2016,All,Renters,All,0.725596914913984,0.413249211356467,0.0860670308005559,0.00492117014490112,0,0.217882241160555
818,2016,All,Renters,Children,0.702747480325832,0.176979374584165,0.0256688358640636,0,0,0.197201409559
819,2016,All,Renters,Seniors,0.548213560698335,0.334506422664086,0.0552207199869686,0.0139133842837547,0,0.233294007320689
820,2016,Asian,All,All,0.715907498248073,0.269718835531227,0.0971734712728616,0.00952232282235404,0,0.167817799232578
821,2016,Asian,All,Children,0.609389671361502,0.286792452830189,0.151664611590629,0,0,0.130112385586838
822,2016,Asian,All,Seniors,0.229518072289157,0.0907407407407407,0.10230466554244,0,0,0.0715600303128721
823,2016,Asian,Owners,All,0.826114249843063,0.277638819409705,0.190033222591362,0.017599538372764,0,0.112800691654376
824,2016,Asian,Owners,Children,0.782608695652174,0.200743494423792,0.332268370607029,0,0,0.0890082486092461
825,2016,Asian,Owners,Seniors,0.644970414201183,0.157051282051282,0.212368728121354,0,0,0.0948210205635948
826,2016,Asian,Renters,All,0.68422952002887,0.261881188118812,0.0614124872057318,0,0,0.219998070615474
827,2016,Asian,Renters,Children,0.534320323014805,0.466926070038911,0.108479755538579,0,0,0.192802808660035
828,2016,Asian,Renters,Seniors,0.123298033282905,0,0,0,0,0.0409033877038896
