OBJECTID,YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS
2231,2010,80 - 120%,Asian,Renters,Seniors,318,196,196,0,0,122,0.616352201257862,0.616352201257862,0,0,0.383647798742138,71943.6729559748,1531.321
2232,2010,80 - 120%,Asian,Renters,Children,519,0,0,0,0,519,0,0,0,0,1,85948.5549132948,1243.931
2233,2010,80 - 120%,Pacific Islander,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2234,2010,80 - 120%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2235,2010,80 - 120%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2236,2010,80 - 120%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2237,2010,80 - 120%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2238,2010,80 - 120%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2239,2010,80 - 120%,Pacific Islander,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2240,2010,80 - 120%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2241,2010,80 - 120%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2242,2010,80 - 120%,Other,All,All,65,0,0,0,0,65,0,0,0,0,1,56600,750
2243,2010,80 - 120%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2244,2010,80 - 120%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2245,2010,80 - 120%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2246,2010,80 - 120%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2247,2010,80 - 120%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2248,2010,80 - 120%,Other,Renters,All,65,0,0,0,0,65,0,0,0,0,1,56600,750
2249,2010,80 - 120%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2250,2010,80 - 120%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2251,2010,80 - 120%,Multi,All,All,1798,551,469,82,0,1247,0.306451612903226,0.260845383759733,0.0456062291434928,0,0.693548387096774,75789.8220244716,1618.016
2252,2010,80 - 120%,Multi,All,Seniors,69,0,0,0,0,69,0,0,0,0,1,77000,1800
2253,2010,80 - 120%,Multi,All,Children,500,205,205,0,0,295,0.41,0.41,0,0,0.59,88718.4,1836.422
2254,2010,80 - 120%,Multi,Owners,All,881,379,297,82,0,502,0.430192962542565,0.337116912599319,0.0930760499432463,0,0.569807037457435,81451.3053348468,1859.491
2255,2010,80 - 120%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2256,2010,80 - 120%,Multi,Owners,Children,500,205,205,0,0,295,0.41,0.41,0,0,0.59,88718.4,1836.422
2257,2010,80 - 120%,Multi,Renters,All,917,172,172,0,0,745,0.187568157033806,0.187568157033806,0,0,0.812431842966194,70350.5997818975,1335.74
2258,2010,80 - 120%,Multi,Renters,Seniors,69,0,0,0,0,69,0,0,0,0,1,77000,1800
2259,2010,80 - 120%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2260,2010,80 - 120%,Hispanic,All,All,2274,827,827,0,0,1447,0.363676341248901,0.363676341248901,0,0,0.636323658751099,70593.1398416887,1412.195
2261,2010,80 - 120%,Hispanic,All,Seniors,185,118,118,0,0,67,0.637837837837838,0.637837837837838,0,0,0.362162162162162,62317.8378378378,1798.184
2262,2010,80 - 120%,Hispanic,All,Children,421,89,89,0,0,332,0.211401425178147,0.211401425178147,0,0,0.788598574821853,99003.3491686461,1363.394
2263,2010,80 - 120%,Hispanic,Owners,All,1002,686,686,0,0,316,0.684630738522954,0.684630738522954,0,0,0.315369261477046,70165.1796407186,1933.338
2264,2010,80 - 120%,Hispanic,Owners,Seniors,118,118,118,0,0,0,1,1,0,0,0,60000,2223
2265,2010,80 - 120%,Hispanic,Owners,Children,146,89,89,0,0,57,0.60958904109589,0.60958904109589,0,0,0.39041095890411,92417.8767123288,1913.349
2266,2010,80 - 120%,Hispanic,Renters,All,1272,141,141,0,0,1131,0.110849056603774,0.110849056603774,0,0,0.889150943396226,70930.2594339623,1150.544
2267,2010,80 - 120%,Hispanic,Renters,Seniors,67,0,0,0,0,67,0,0,0,0,1,66400,1050
2268,2010,80 - 120%,Hispanic,Renters,Children,275,0,0,0,0,275,0,0,0,0,1,102499.636363636,1130.982
2269,2010,Above 120%,All,All,All,93757,10466,9340,1126,0,83291,0.111628998368122,0.0996192284309438,0.012009769937178,0,0.888371001631878,162780.190001813,2217.202
2270,2010,Above 120%,All,All,Seniors,12120,1047,1047,0,0,11073,0.0863861386138614,0.0863861386138614,0,0,0.913613861386139,153621.128052805,1809.549
2271,2010,Above 120%,All,All,Children,22999,3199,2668,531,0,19800,0.139093004043654,0.116005043697552,0.023087960346102,0,0.860906995956346,194144.598591243,2808.322
2272,2010,Above 120%,All,Owners,All,68521,9857,8731,1126,0,58664,0.143853709081887,0.127420790706499,0.0164329183753886,0,0.856146290918113,174275.995329899,2496.913
2273,2010,Above 120%,All,Owners,Seniors,9455,935,935,0,0,8520,0.0988894764674775,0.0988894764674775,0,0,0.901110523532523,158926.854574299,1849.165
2274,2010,Above 120%,All,Owners,Children,20880,3092,2561,531,0,17788,0.148084291187739,0.122653256704981,0.0254310344827586,0,0.851915708812261,191846.796408046,2934.149
2275,2010,Above 120%,All,Renters,All,25236,609,609,0,0,24627,0.0241321921065145,0.0241321921065145,0,0,0.975867807893485,131566.682437787,1503.973
2276,2010,Above 120%,All,Renters,Seniors,2665,112,112,0,0,2553,0.0420262664165103,0.0420262664165103,0,0,0.95797373358349,134797.246529081,1511.805
2277,2010,Above 120%,All,Renters,Children,2119,107,107,0,0,2012,0.0504955167531855,0.0504955167531855,0,0,0.949504483246815,216786.462482303,1927.636
2278,2010,Above 120%,White,All,All,75494,8897,7873,1024,0,66597,0.117850425199354,0.104286433358942,0.0135639918404112,0,0.882149574800646,165623.326674968,2279.176
2279,2010,Above 120%,White,All,Seniors,9341,605,605,0,0,8736,0.0647682260999893,0.0647682260999893,0,0,0.935231773900011,159521.674553046,1699.793
2280,2010,Above 120%,White,All,Children,18174,2841,2310,531,0,15333,0.156322218553978,0.127104655001651,0.0292175635523275,0,0.843677781446022,195460.234565863,2944.496
2281,2010,Above 120%,White,Owners,All,56273,8493,7469,1024,0,47780,0.150924955129458,0.132727951237716,0.018197003891742,0,0.849075044870542,177024.374495762,2549.048
2282,2010,Above 120%,White,Owners,Seniors,7551,605,605,0,0,6946,0.0801218381671302,0.0801218381671302,0,0,0.91987816183287,160806.483909416,1774.291
2283,2010,Above 120%,White,Owners,Children,16341,2734,2203,531,0,13607,0.167309222201824,0.134814270852457,0.0324949513493666,0,0.832690777798176,194740.379352549,3106.27
2284,2010,Above 120%,White,Renters,All,19221,404,404,0,0,18817,0.021018677488164,0.021018677488164,0,0,0.978981322511836,132244.669788252,1552.984
2285,2010,Above 120%,White,Renters,Seniors,1790,0,0,0,0,1790,0,0,0,0,1,154101.788826816,1565.173
2286,2010,Above 120%,White,Renters,Children,1833,107,107,0,0,1726,0.0583742498636116,0.0583742498636116,0,0,0.941625750136388,201877.66721222,1970.554
2287,2010,Above 120%,Black,All,All,2550,302,200,102,0,2248,0.11843137254902,0.0784313725490196,0.04,0,0.88156862745098,150170.945098039,2218.984
2288,2010,Above 120%,Black,All,Seniors,539,0,0,0,0,539,0,0,0,0,1,140079.035250464,1530.328
2289,2010,Above 120%,Black,All,Children,265,79,79,0,0,186,0.29811320754717,0.29811320754717,0,0,0.70188679245283,120116.981132075,2388.132
2290,2010,Above 120%,Black,Owners,All,2016,302,200,102,0,1714,0.149801587301587,0.0992063492063492,0.0505952380952381,0,0.850198412698413,158718.258928571,2395.531
2291,2010,Above 120%,Black,Owners,Seniors,539,0,0,0,0,539,0,0,0,0,1,140079.035250464,1530.328
2292,2010,Above 120%,Black,Owners,Children,265,79,79,0,0,186,0.29811320754717,0.29811320754717,0,0,0.70188679245283,120116.981132075,2388.132
2293,2010,Above 120%,Black,Renters,All,534,0,0,0,0,534,0,0,0,0,1,117902.434456929,1210.249
2294,2010,Above 120%,Black,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2295,2010,Above 120%,Black,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2296,2010,Above 120%,Native,All,All,309,112,112,0,0,197,0.362459546925566,0.362459546925566,0,0,0.637540453074434,105399.352750809,2042.948
2297,2010,Above 120%,Native,All,Seniors,112,112,112,0,0,0,1,1,0,0,0,83200,3100
2298,2010,Above 120%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2299,2010,Above 120%,Native,Owners,All,197,0,0,0,0,197,0,0,0,0,1,118020.304568528,1441.985
2300,2010,Above 120%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2301,2010,Above 120%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2302,2010,Above 120%,Native,Renters,All,112,112,112,0,0,0,1,1,0,0,0,83200,3100
2303,2010,Above 120%,Native,Renters,Seniors,112,112,112,0,0,0,1,1,0,0,0,83200,3100
2304,2010,Above 120%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2305,2010,Above 120%,Asian,All,All,9954,787,787,0,0,9167,0.0790636929877436,0.0790636929877436,0,0,0.920936307012256,152921.872614025,1791.423
2306,2010,Above 120%,Asian,All,Seniors,1558,149,149,0,0,1409,0.0956354300385109,0.0956354300385109,0,0,0.904364569961489,135707.926829268,1900.981
2307,2010,Above 120%,Asian,All,Children,2832,92,92,0,0,2740,0.0324858757062147,0.0324858757062147,0,0,0.967514124293785,196315.060028249,2179.304
2308,2010,Above 120%,Asian,Owners,All,6824,694,694,0,0,6130,0.101699882766706,0.101699882766706,0,0,0.898300117233294,167010.927608441,2083.309
2309,2010,Above 120%,Asian,Owners,Seniors,1098,149,149,0,0,949,0.135701275045537,0.135701275045537,0,0,0.864298724954463,158936.930783242,2186.893
2310,2010,Above 120%,Asian,Owners,Children,2663,92,92,0,0,2571,0.0345475028163725,0.0345475028163725,0,0,0.965452497183627,194881.562147953,2189.109
2311,2010,Above 120%,Asian,Renters,All,3130,93,93,0,0,3037,0.0297124600638978,0.0297124600638978,0,0,0.970287539936102,122205.031948882,1237.569
2312,2010,Above 120%,Asian,Renters,Seniors,460,0,0,0,0,460,0,0,0,0,1,80261.3043478261,1280.913
2313,2010,Above 120%,Asian,Renters,Children,169,0,0,0,0,169,0,0,0,0,1,218903.25443787,2028.195
2314,2010,Above 120%,Pacific Islander,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2315,2010,Above 120%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2316,2010,Above 120%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2317,2010,Above 120%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2318,2010,Above 120%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2319,2010,Above 120%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2320,2010,Above 120%,Pacific Islander,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2321,2010,Above 120%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2322,2010,Above 120%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2323,2010,Above 120%,Other,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2324,2010,Above 120%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2325,2010,Above 120%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2326,2010,Above 120%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2327,2010,Above 120%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2328,2010,Above 120%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2329,2010,Above 120%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2330,2010,Above 120%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2331,2010,Above 120%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2332,2010,Above 120%,Multi,All,All,1968,0,0,0,0,1968,0,0,0,0,1,158344.68495935,2208.243
2333,2010,Above 120%,Multi,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2334,2010,Above 120%,Multi,All,Children,789,0,0,0,0,789,0,0,0,0,1,195581.292775665,2883.909
2335,2010,Above 120%,Multi,Owners,All,958,0,0,0,0,958,0,0,0,0,1,185417.160751566,2919.968
2336,2010,Above 120%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2337,2010,Above 120%,Multi,Owners,Children,789,0,0,0,0,789,0,0,0,0,1,195581.292775665,2883.909
2338,2010,Above 120%,Multi,Renters,All,1010,0,0,0,0,1010,0,0,0,0,1,132666.03960396,1508.766
2339,2010,Above 120%,Multi,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2340,2010,Above 120%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2341,2010,Above 120%,Hispanic,All,All,3482,368,368,0,0,3114,0.105686387133831,0.105686387133831,0,0,0.894313612866169,146152.751292361,2151.452
2342,2010,Above 120%,Hispanic,All,Seniors,570,181,181,0,0,389,0.317543859649123,0.317543859649123,0,0,0.682456140350877,132530.105263158,2019.314
2343,2010,Above 120%,Hispanic,All,Children,939,187,187,0,0,752,0.199148029818956,0.199148029818956,0,0,0.800851970181044,181819.414270501,2020.765
2344,2010,Above 120%,Hispanic,Owners,All,2253,368,368,0,0,1885,0.163337771859743,0.163337771859743,0,0,0.836662228140257,141737.518863737,2450.579
2345,2010,Above 120%,Hispanic,Owners,Seniors,267,181,181,0,0,86,0.677902621722846,0.677902621722846,0,0,0.322097378277154,143776.404494382,3221.457
2346,2010,Above 120%,Hispanic,Owners,Children,822,187,187,0,0,635,0.227493917274939,0.227493917274939,0,0,0.772506082725061,144032.03163017,2150.399
2347,2010,Above 120%,Hispanic,Renters,All,1229,0,0,0,0,1229,0,0,0,0,1,154246.7453214,1394.171
2348,2010,Above 120%,Hispanic,Renters,Seniors,303,0,0,0,0,303,0,0,0,0,1,122620,960
2349,2010,Above 120%,Hispanic,Renters,Children,117,0,0,0,0,117,0,0,0,0,1,447300,1110
2350,2010,All,All,All,All,277519,115820,61776,54044,4264,157435,0.417340794684328,0.222600975068374,0.194739819615954,0.0153647137673457,0.567294491548326,80775.7603479401,1511.757
2351,2010,All,All,All,Seniors,52545,23314,11031,12283,634,28597,0.443695879722143,0.209934341992578,0.233761537729565,0.0120658483204872,0.54423827195737,59724.475440099,1125.047
2352,2010,All,All,All,Children,56654,23979,13498,10481,487,32188,0.423253433120345,0.238253256610301,0.185000176510043,0.00859603911462562,0.56815052776503,107538.774190701,2008.885
2353,2010,All,All,Owners,All,130727,44452,27931,16521,768,85507,0.340036870730607,0.213658999288594,0.126377871442013,0.00587483840369625,0.654088290865697,115456.218508801,2025.437
2354,2010,All,All,Owners,Seniors,28945,9299,4874,4425,0,19646,0.321264467092762,0.168388322680947,0.152876144411816,0,0.678735532907238,79095.7476593539,1314.056
2355,2010,All,All,Owners,Children,33490,10974,7102,3872,0,22516,0.327679904449089,0.212063302478352,0.115616601970738,0,0.672320095550911,143778.05968946,2586.208
2356,2010,All,All,Renters,All,146792,71368,33845,37523,3496,71928,0.486184533217069,0.230564335931113,0.255620197285956,0.0238160117717587,0.489999455011172,49890.7512602867,1055.822
2357,2010,All,All,Renters,Seniors,23600,14015,6157,7858,634,8951,0.59385593220339,0.260889830508475,0.332966101694915,0.026864406779661,0.379279661016949,35965.9383898305,913.301
2358,2010,All,All,Renters,Children,23164,13005,6396,6609,487,9672,0.561431531687101,0.276118114315317,0.285313417371784,0.021024002762908,0.417544465549991,55144.8149715075,1165.923
2359,2010,All,White,All,All,202968,81262,45186,36076,2689,119017,0.400368530999961,0.222626226794372,0.177742304205589,0.0132483938354815,0.586383075164558,87284.2214684088,1599.217
2360,2010,All,White,All,Seniors,37831,15535,7379,8156,634,21662,0.410642066030504,0.19505167719595,0.215590388834554,0.0167587428299543,0.572599191139542,65333.9881049933,1197.056
2361,2010,All,White,All,Children,37544,14430,8760,5670,412,22702,0.384349030470914,0.233326230556147,0.151022799914767,0.0109737907521841,0.604677178776902,122452.788008736,2293.569
2362,2010,All,White,Owners,All,102836,34468,22405,12063,383,67985,0.335174452526353,0.217871173519001,0.117303279007352,0.00372437667742814,0.661101170796219,120099.876074526,2088.421
2363,2010,All,White,Owners,Seniors,22473,6988,4090,2898,0,15485,0.310950918880434,0.1819961731856,0.128954745694834,0,0.689049081119566,81888.6695145285,1305.777
2364,2010,All,White,Owners,Children,24932,8057,5371,2686,0,16875,0.32315899245949,0.215425958607412,0.107733033852078,0,0.67684100754051,150868.698820793,2769.243
2365,2010,All,White,Renters,All,100132,46794,22781,24013,2306,51032,0.467323133463828,0.227509687212879,0.239813446250949,0.0230296009267767,0.509647265609396,53582.4013002836,1114.556
2366,2010,All,White,Renters,Seniors,15358,8547,3289,5258,634,6177,0.556517775752051,0.214155488995963,0.342362286756088,0.0412814168511525,0.402200807396796,41109.91235838,1003.787
2367,2010,All,White,Renters,Children,12612,6373,3389,2984,412,5827,0.505312400888043,0.268712337456391,0.236600063431652,0.0326673009831906,0.462020298128766,66278.8672692674,1284.533
2368,2010,All,Black,All,All,18686,10383,3420,6963,121,8182,0.555656641335759,0.183024724392593,0.372631916943166,0.00647543615541047,0.43786792250883,46112.1433158514,1120.439
2369,2010,All,Black,All,Seniors,3521,1809,572,1237,0,1712,0.513774495881852,0.16245384833854,0.351320647543312,0,0.486225504118148,43692.9196251065,976.643
2370,2010,All,Black,All,Children,6001,4319,1100,3219,0,1682,0.71971338110315,0.183302782869522,0.536410598233628,0,0.280286618896851,35359.973337777,1237.61
2371,2010,All,Black,Owners,All,5812,2614,1169,1445,0,3198,0.449759119064006,0.201135581555403,0.248623537508603,0,0.550240880935995,81711.5794907089,1790.658
2372,2010,All,Black,Owners,Seniors,2329,784,102,682,0,1545,0.33662516101331,0.0437956204379562,0.292829540575354,0,0.66337483898669,56578.7762988407,1088.941
2373,2010,All,Black,Owners,Children,1435,947,576,371,0,488,0.65993031358885,0.401393728222997,0.258536585365854,0,0.34006968641115,64893.9512195122,1928.922
2374,2010,All,Black,Renters,All,12874,7769,2251,5518,121,4984,0.603464346745378,0.17484853192481,0.428615814820569,0.00939878825539848,0.387136864999223,30040.6874320336,913.052
2375,2010,All,Black,Renters,Seniors,1192,1025,470,555,0,167,0.85989932885906,0.394295302013423,0.465604026845638,0,0.14010067114094,18515.7718120805,789.798
2376,2010,All,Black,Renters,Children,4566,3372,524,2848,0,1194,0.73850197109067,0.114761279018835,0.623740692071835,0,0.26149802890933,26078.0508103373,1088.733
2377,2010,All,Native,All,All,1047,562,415,147,0,485,0.536771728748806,0.396370582617001,0.140401146131805,0,0.463228271251194,50777.4021012416,1087.777
2378,2010,All,Native,All,Seniors,181,181,181,0,0,0,1,1,0,0,0,58764.0883977901,2108.84
2379,2010,All,Native,All,Children,76,76,76,0,0,0,1,1,0,0,0,6700,210
2380,2010,All,Native,Owners,All,197,0,0,0,0,197,0,0,0,0,1,118020.304568528,1441.985
2381,2010,All,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2382,2010,All,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2383,2010,All,Native,Renters,All,850,562,415,147,0,288,0.661176470588235,0.488235294117647,0.172941176470588,0,0.338823529411765,35192.8705882353,996.542
2384,2010,All,Native,Renters,Seniors,181,181,181,0,0,0,1,1,0,0,0,58764.0883977901,2108.84
2385,2010,All,Native,Renters,Children,76,76,76,0,0,0,1,1,0,0,0,6700,210
2386,2010,All,Asian,All,All,32496,12525,6657,5868,1138,18833,0.385432053175776,0.204855982274741,0.180576070901034,0.0350196947316593,0.579548252092565,70938.209471935,1194.509
2387,2010,All,Asian,All,Seniors,8493,4074,2100,1974,0,4419,0.479689155775344,0.24726245143059,0.232426704344755,0,0.520310844224656,44630.2305428,819.162
2388,2010,All,Asian,All,Children,6327,2148,1897,251,0,4179,0.339497392128971,0.299826141931405,0.039671250197566,0,0.660502607871029,115248.367314683,1692.754
2389,2010,All,Asian,Owners,All,14423,3930,2468,1462,308,10185,0.272481453234417,0.17111557928309,0.101365873951328,0.0213547805588296,0.706163766206753,105973.961935797,1609.009
2390,2010,All,Asian,Owners,Seniors,3290,816,149,667,0,2474,0.248024316109422,0.0452887537993921,0.20273556231003,0,0.751975683890578,79291.3300911854,1294.739
2391,2010,All,Asian,Owners,Children,3904,755,572,183,0,3149,0.193391393442623,0.146516393442623,0.046875,0,0.806608606557377,151227.976434426,2044.997
2392,2010,All,Asian,Renters,All,18073,8595,4189,4406,830,8648,0.475571294195762,0.231782216566148,0.243789077629613,0.0459248602888286,0.47850384551541,42978.2328335085,856.81
2393,2010,All,Asian,Renters,Seniors,5203,3258,1951,1307,0,1945,0.626177205458389,0.374975975398808,0.251201230059581,0,0.373822794541611,22713.0640015376,627.88
2394,2010,All,Asian,Renters,Children,2423,1393,1325,68,0,1030,0.574907139909204,0.546842756912918,0.0280643829962856,0,0.425092860090797,57277.0945109369,1078.04
2395,2010,All,Pacific Islander,All,All,1009,735,321,414,0,274,0.728444003964321,0.318136769078295,0.410307234886026,0,0.271555996035679,27875.8176412289,879.747
2396,2010,All,Pacific Islander,All,Seniors,251,251,0,251,0,0,1,0,1,0,0,10800,650
2397,2010,All,Pacific Islander,All,Children,469,195,195,0,0,274,0.415778251599147,0.415778251599147,0,0,0.584221748400853,33056.5031982942,824.478
2398,2010,All,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2399,2010,All,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2400,2010,All,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2401,2010,All,Pacific Islander,Renters,All,1009,735,321,414,0,274,0.728444003964321,0.318136769078295,0.410307234886026,0,0.271555996035679,27875.8176412289,879.747
2402,2010,All,Pacific Islander,Renters,Seniors,251,251,0,251,0,0,1,0,1,0,0,10800,650
2403,2010,All,Pacific Islander,Renters,Children,469,195,195,0,0,274,0.415778251599147,0.415778251599147,0,0,0.584221748400853,33056.5031982942,824.478
2404,2010,All,Other,All,All,431,366,366,0,0,65,0.849187935034803,0.849187935034803,0,0,0.150812064965197,36868.909512761,1062.369
2405,2010,All,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2406,2010,All,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2407,2010,All,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2408,2010,All,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2409,2010,All,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2410,2010,All,Other,Renters,All,431,366,366,0,0,65,0.849187935034803,0.849187935034803,0,0,0.150812064965197,36868.909512761,1062.369
2411,2010,All,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2412,2010,All,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2413,2010,All,Multi,All,All,8779,4495,1949,2546,316,3968,0.51201731404488,0.22200706230778,0.2900102517371,0.03599498803964,0.45198769791548,66240.9237954209,1445.341
2414,2010,All,Multi,All,Seniors,750,625,283,342,0,125,0.833333333333333,0.377333333333333,0.456,0,0.166666666666667,24618.8666666667,2037.776
2415,2010,All,Multi,All,Children,2492,1056,634,422,75,1361,0.423756019261637,0.254414125200642,0.169341894060995,0.0300963081861958,0.546147672552167,99351.6934189406,1998.599
2416,2010,All,Multi,Owners,All,3099,1583,655,928,77,1439,0.5108099386899,0.21135850274282,0.29945143594708,0.0248467247499193,0.464343336560181,93219.974185221,2277.785
2417,2010,All,Multi,Owners,Seniors,287,231,156,75,0,56,0.804878048780488,0.543554006968641,0.261324041811847,0,0.195121951219512,21842.5087108014,1739.519
