,OBJECTID,SUBTYPECD,HEIGHT,ASSET_ID,HasStreetlight,Field,geometry
51130,51131,1,35,1374176,Yes,,POINT (-122.355591902782 47.6174780916682)
51131,51132,1,35,1374182,Yes,,POINT (-122.355221727077 47.6172610696393)
51132,51133,1,35,1374484,Yes,,POINT (-122.355302201338 47.6164102117089)
51133,51134,1,40,1374479,Yes,,POINT (-122.355164083899 47.6160883517013)
51134,51135,1,35,1374467,Yes,,POINT (-122.354717190353 47.6150736905733)
51135,51136,1,35,1374460,Yes,,POINT (-122.35496133871 47.6151568109088)
51136,51137,1,40,1374470,Yes,,POINT (-122.353867058799 47.6144663760149)
51137,51138,1,30,1374455,Yes,,POINT (-122.354619026561 47.6146534570458)
51138,51139,1,30,1374474,Yes,,POINT (-122.354029772662 47.6142998392354)
51145,51146,1,0,1353891,Yes,,POINT (-122.34343459138 47.6137923255734)
51146,51147,1,0,1353792,Yes,,POINT (-122.344201054783 47.6144648763363)
51147,51148,1,0,1353762,Yes,,POINT (-122.33990482406 47.6177920056242)
51148,51149,1,0,1353763,Yes,,POINT (-122.339759255297 47.6174814472312)
51149,51150,1,0,1353557,Yes,,POINT (-122.344920492496 47.6170166764391)
51150,51151,1,0,1353660,Yes,,POINT (-122.343851404509 47.6173161628683)
51151,51152,1,0,1353657,Yes,,POINT (-122.343915981714 47.6178169593349)
51152,51153,1,0,1353531,Yes,,POINT (-122.343442207263 47.6176355055639)
51153,51154,1,0,1353661,Yes,,POINT (-122.343581845287 47.6173206622684)
51154,51155,1,0,1353667,Yes,,POINT (-122.343912795719 47.6170669550885)
51155,51156,1,0,1374209,Yes,,POINT (-122.344349035584 47.6166485603205)
51156,51157,1,0,1374201,Yes,,POINT (-122.343638731791 47.6162303941021)
51157,51158,1,0,1353659,Yes,,POINT (-122.342273909685 47.6165552531225)
51158,51159,1,0,1353666,Yes,,POINT (-122.342145344286 47.6165483087959)
51159,51160,1,0,1353831,Yes,,POINT (-122.343078477849 47.6176935474307)
51160,51161,1,0,1353536,Yes,,POINT (-122.34190556943 47.6175794605827)
51161,51162,1,0,1353542,Yes,,POINT (-122.341558324036 47.6173075797788)
51162,51163,1,0,1353535,Yes,,POINT (-122.341387270015 47.6175038457462)
51163,51164,1,0,1353547,Yes,,POINT (-122.340655784497 47.6178082589212)
51164,51165,1,0,1353761,Yes,,POINT (-122.340342787117 47.6178048794836)
51165,51166,1,0,1353541,Yes,,POINT (-122.339659340588 47.6170032072735)
51166,51167,1,0,1353827,Yes,,POINT (-122.341622501844 47.6164863257277)
51167,51168,1,0,1353838,Yes,,POINT (-122.340837157439 47.6160965028279)
51168,51169,1,0,1353552,Yes,,POINT (-122.34086100957 47.6157865754277)
51169,51170,1,0,1353662,Yes,,POINT (-122.340460122273 47.616191268655)
51170,51171,1,0,1353826,Yes,,POINT (-122.340385843431 47.6157275636419)
51276,51277,1,0,1315150,Yes,,POINT (-122.329235066185 47.6120480031644)
51277,51278,1,0,1315141,Yes,,POINT (-122.329973003063 47.6119227137479)
51278,51279,1,0,1314277,Yes,,POINT (-122.332247228522 47.6106165826691)
51279,51280,1,0,1314291,Yes,,POINT (-122.33125501084 47.6123814408194)
51280,51281,1,0,1314093,Yes,,POINT (-122.331366828229 47.6139058991698)
51281,51282,1,0,1314092,Yes,,POINT (-122.331246482124 47.613959685141)
51282,51283,1,0,1318656,Yes,,POINT (-122.328007569318 47.6157099781208)
51283,51284,1,0,1318668,Yes,,POINT (-122.330711775086 47.6168356466875)
51284,51285,1,0,1315031,Yes,,POINT (-122.327343573749 47.6113004189665)
51285,51286,1,0,1315307,Yes,,POINT (-122.332764359151 47.6145166427531)
51286,51287,1,0,1315308,Yes,,POINT (-122.332782157547 47.6144585408454)
51287,51288,1,0,1314464,Yes,,POINT (-122.323645811365 47.6120172728586)
51293,51294,1,0,1365019,Yes,,POINT (-122.33215538465 47.6122034818844)
51295,51296,1,0,1314179,Yes,,POINT (-122.330931188398 47.6127185309347)
51297,51298,1,0,1314236,Yes,,POINT (-122.334179961651 47.6174891224603)
51298,51299,1,0,1314235,Yes,,POINT (-122.33396543422 47.6175917540247)
51299,51300,1,0,1314363,Yes,,POINT (-122.333784628168 47.6162388331066)
51300,51301,1,0,1314362,Yes,,POINT (-122.334043168325 47.6160369264344)
51301,51302,1,0,1315102,Yes,,POINT (-122.33246337926 47.6120959137977)
51302,51303,1,0,1315104,Yes,,POINT (-122.332906798108 47.6118824482419)
51431,51432,1,0,1314484,Yes,,POINT (-122.333374848974 47.6142553361409)
51612,51613,1,12,1360807,Yes,,POINT (-122.347386395715 47.6222632267128)
51613,51614,1,14,2857868,Yes,,POINT (-122.355564836784 47.6214017842407)
51999,52000,1,0,1352408,Yes,,POINT (-122.336885889657 47.6089340915766)
52000,52001,1,0,1367970,Yes,,POINT (-122.335076227639 47.608615625304)
52001,52002,1,0,1367998,Yes,,POINT (-122.335414093909 47.6089648884615)
52002,52003,1,0,1367997,Yes,,POINT (-122.335554890658 47.6091519038588)
52003,52004,1,0,1367968,Yes,,POINT (-122.334617931451 47.6081411076185)
52004,52005,1,0,1367988,Yes,,POINT (-122.33577411017 47.6090565943902)
52005,52006,1,0,1367995,Yes,,POINT (-122.335569217699 47.608833279971)
52006,52007,1,0,1367991,Yes,,POINT (-122.335248749348 47.6084655192027)
52007,52008,1,0,1367992,Yes,,POINT (-122.33509107202 47.6083098574015)
52008,52009,1,0,1367980,Yes,,POINT (-122.335531923884 47.6080238680717)
52009,52010,1,0,1367638,Yes,,POINT (-122.335999429224 47.6079376461942)
52010,52011,1,0,1367628,Yes,,POINT (-122.336068405768 47.6080356187251)
52011,52012,1,0,1367636,Yes,,POINT (-122.336175595507 47.6081307322613)
52012,52013,1,0,1367630,Yes,,POINT (-122.336311783158 47.6082654872817)
52013,52014,1,0,1367855,Yes,,POINT (-122.336903164264 47.6086108301)
52156,52157,1,0,1367852,Yes,,POINT (-122.336640818903 47.6083270629576)
52157,52158,1,0,1367637,Yes,,POINT (-122.336180613062 47.6078364234662)
52158,52159,1,0,1367858,Yes,,POINT (-122.336504290572 47.6081805412757)
52159,52160,1,0,1367981,Yes,,POINT (-122.337071823905 47.6074596664099)
52160,52161,1,0,1367987,Yes,,POINT (-122.338053765459 47.6081847070742)
52161,52162,1,0,1367859,Yes,,POINT (-122.338558544422 47.6079816414157)
52162,52163,1,0,1367893,Yes,,POINT (-122.33888732834 47.6077663586715)
52163,52164,1,0,1367857,Yes,,POINT (-122.33855315033 47.6073957893055)
52164,52165,1,0,1367887,Yes,,POINT (-122.338390289134 47.607223469322)
52165,52166,1,0,1367900,Yes,,POINT (-122.338175658218 47.6069919389658)
52166,52167,1,0,1367894,Yes,,POINT (-122.338055882514 47.6069778985523)
52167,52168,1,0,1367993,Yes,,POINT (-122.337805308643 47.6079004594823)
52168,52169,1,0,1367979,Yes,,POINT (-122.337673768741 47.6077459527712)
52169,52170,1,0,1367978,Yes,,POINT (-122.337478986405 47.6075349913993)
52170,52171,1,0,1367994,Yes,,POINT (-122.337312128884 47.6073575140236)
52171,52172,1,0,1367878,Yes,,POINT (-122.338980327733 47.6075203425148)
52172,52173,1,0,1367860,Yes,,POINT (-122.338797465352 47.6073222463233)
52173,52174,1,0,1367877,Yes,,POINT (-122.338642226647 47.6071472213914)
52174,52175,1,0,1367899,Yes,,POINT (-122.338367005459 47.6068560721008)
52572,52573,1,35,1311017,Yes,,POINT (-122.330572498779 47.6050064099891)
52573,52574,1,0,1311983,Yes,,POINT (-122.327573078956 47.6034992222624)
52574,52575,1,0,1311201,Yes,,POINT (-122.327488274475 47.606776803301)
52575,52576,1,0,1311333,Yes,,POINT (-122.325837239388 47.6085201022033)
52576,52577,1,0,1311061,Yes,,POINT (-122.332902034952 47.604056457682)
52577,52578,1,0,1311858,Yes,,POINT (-122.333355039601 47.6047300960515)
52578,52579,1,0,1311856,Yes,,POINT (-122.33256422626 47.6043303762087)
52579,52580,1,0,1314069,Yes,,POINT (-122.334060026856 47.6046930599771)
52580,52581,1,0,1311196,Yes,,POINT (-122.330148696351 47.6049127178119)
52581,52582,1,0,1311124,Yes,,POINT (-122.330705567894 47.6060955965998)
52583,52584,1,0,1311241,Yes,,POINT (-122.329286890355 47.6072987803463)
52584,52585,1,0,1308118,Yes,,POINT (-122.324692893332 47.6074661692421)
53121,53122,1,0,1352411,Yes,,POINT (-122.336451903412 47.6101302142995)
53122,53123,1,0,1352043,Yes,,POINT (-122.336729608558 47.6105072061282)
53123,53124,1,0,1352040,Yes,,POINT (-122.336283684915 47.610502095408)
53124,53125,1,0,1352150,Yes,,POINT (-122.336925040863 47.610288989732)
53125,53126,1,0,1352134,Yes,,POINT (-122.337776481902 47.6099146774752)
53126,53127,1,0,1352149,Yes,,POINT (-122.337843949881 47.6099973987592)
53127,53128,1,0,1352137,Yes,,POINT (-122.337927680586 47.6100799049659)
53128,53129,1,0,1352133,Yes,,POINT (-122.338055412587 47.6102212387661)
53129,53130,1,0,1352132,Yes,,POINT (-122.338324270529 47.6105169306106)
53130,53131,1,0,1352374,Yes,,POINT (-122.339157933958 47.6097533811008)
53131,53132,1,0,1352368,Yes,,POINT (-122.339046908758 47.6096272305133)
53132,53133,1,0,1352356,Yes,,POINT (-122.338084647704 47.6098819978897)
53252,53253,1,0,1352367,Yes,,POINT (-122.339153173073 47.6093639821348)
53253,53254,1,0,1352105,Yes,,POINT (-122.339577445254 47.608509031293)
53254,53255,1,0,1352111,Yes,,POINT (-122.338871306574 47.6090684643811)
53255,53256,1,0,1352109,Yes,,POINT (-122.338659335271 47.608827029948)
53256,53257,1,0,1352112,Yes,,POINT (-122.338538364768 47.6086944086562)
53257,53258,1,0,1352103,Yes,,POINT (-122.339448239917 47.6083579203138)
53258,53259,1,0,1352108,Yes,,POINT (-122.339251770459 47.6081612858746)
53259,53260,1,0,1352121,Yes,,POINT (-122.339100636789 47.6079982595667)
53260,53261,1,0,1352104,Yes,,POINT (-122.338667164762 47.6080854084717)
53261,53262,1,0,1352107,Yes,,POINT (-122.338300839156 47.6082442787574)
53262,53263,1,0,1352125,Yes,,POINT (-122.338239161275 47.6083617128068)
53263,53264,1,0,1352110,Yes,,POINT (-122.33839743469 47.6085466495216)
53264,53265,1,0,1352124,Yes,,POINT (-122.338327708691 47.6088358178274)
53265,53266,1,0,1367889,Yes,,POINT (-122.337969452447 47.6084116373603)
53266,53267,1,0,1352115,Yes,,POINT (-122.337169323512 47.6087213129183)
53267,53268,1,0,1352122,Yes,,POINT (-122.337054552945 47.6087980700856)
53268,53269,1,0,1352117,Yes,,POINT (-122.337355638255 47.6090885088319)
53269,53270,1,0,1352402,Yes,,POINT (-122.337436623194 47.6091886543411)
53270,53271,1,0,1352419,Yes,,POINT (-122.337517290292 47.6092778023052)
53271,53272,1,0,1352417,Yes,,POINT (-122.337604526086 47.609369064317)
53272,53273,1,0,1352425,Yes,,POINT (-122.337789254241 47.6096066166542)
53273,53274,1,0,1352403,Yes,,POINT (-122.337662235347 47.609451914709)
53274,53275,1,0,1352416,Yes,,POINT (-122.336677041472 47.6100392264888)
53275,53276,1,0,1352412,Yes,,POINT (-122.33652591041 47.6098761966007)
53276,53277,1,0,1352414,Yes,,POINT (-122.336250115712 47.6095651899065)
53277,53278,1,0,1352405,Yes,,POINT (-122.336037723599 47.6091961360567)
53278,53279,1,0,1352401,Yes,,POINT (-122.336320705306 47.6090801809888)
53279,53280,1,0,1352415,Yes,,POINT (-122.33694978503 47.6090058590412)
54016,54017,1,0,1352106,Yes,,POINT (-122.340040229488 47.6086792496101)
54017,54018,1,0,1352123,Yes,,POINT (-122.339803387591 47.6087576982905)
54018,54019,1,0,1367728,Yes,,POINT (-122.334689586336 47.6098113731656)
54019,54020,1,0,1367726,Yes,,POINT (-122.334539692077 47.6098276066678)
54020,54021,1,0,1352310,Yes,,POINT (-122.334817158787 47.6099713692724)
54021,54022,1,0,1352313,Yes,,POINT (-122.334995511218 47.610175848427)
54022,54023,1,0,1352315,Yes,,POINT (-122.335186495025 47.6103669583105)
54023,54024,1,0,1352318,Yes,,POINT (-122.33524375738 47.6104344132276)
54024,54025,1,0,1352323,Yes,,POINT (-122.335287818997 47.6104954413848)
54025,54026,1,0,1352325,Yes,,POINT (-122.335488464036 47.6104575869341)
54026,54027,1,0,1352302,Yes,,POINT (-122.335444719703 47.6104075568524)
54027,54028,1,0,1352311,Yes,,POINT (-122.335098783902 47.6100336628221)
54028,54029,1,0,1352309,Yes,,POINT (-122.335008108035 47.6099358438579)
54029,54030,1,0,1352314,Yes,,POINT (-122.334863297476 47.6097661279445)
54030,54031,1,0,1367736,Yes,,POINT (-122.334534457339 47.6094206108858)
54031,54032,1,0,1352301,Yes,,POINT (-122.335616851705 47.6093821217589)
54032,54033,1,0,1352304,Yes,,POINT (-122.335219446667 47.6095417152105)
55282,55283,1,47,1319074,Yes,,POINT (-122.318373822748 47.5967241176592)
55283,55284,1,50,1316443,Yes,,POINT (-122.322345160337 47.5979239398835)
55285,55286,1,0,1316450,Yes,,POINT (-122.322355854492 47.5989355970463)
55286,55287,1,40,1319426,Yes,,POINT (-122.32085699923 47.6033033412868)
55287,55288,1,0,1308498,Yes,,POINT (-122.321715179018 47.5965970302617)
55291,55292,1,0,1313471,Yes,,POINT (-122.322337760003 47.5973806271646)
55608,55609,1,14,2857845,Yes,,POINT (-122.355814127505 47.6220258214081)
55750,55751,1,999,1406051,Yes,,POINT (-122.356080919229 47.6179477641779)
55772,55773,1,14,2857843,Yes,,POINT (-122.35599113285 47.6220405077674)
55813,55814,1,0,1353957,Yes,,POINT (-122.342664601851 47.6124139431397)
55814,55815,1,0,1353855,Yes,,POINT (-122.340805059516 47.6125702792442)
55815,55816,1,0,1353869,Yes,,POINT (-122.341130263789 47.6126675913762)
55816,55817,1,0,1353799,Yes,,POINT (-122.343798586309 47.612812352566)
55817,55818,1,0,1353791,Yes,,POINT (-122.343632545848 47.6127344220495)
55818,55819,1,0,1353787,Yes,,POINT (-122.34344281607 47.6125926271708)
55819,55820,1,0,1353776,Yes,,POINT (-122.343274176656 47.612500360318)
55820,55821,1,0,1353777,Yes,,POINT (-122.343424332058 47.6128586655647)
55821,55822,1,0,1354000,Yes,,POINT (-122.342965375957 47.6126717089682)
55822,55823,1,0,1353975,Yes,,POINT (-122.342955299679 47.6123312030884)
55823,55824,1,0,1353969,Yes,,POINT (-122.342865593537 47.6122665671635)
55824,55825,1,0,1353859,Yes,,POINT (-122.340594625761 47.613299531004)
55825,55826,1,0,1353867,Yes,,POINT (-122.340138229902 47.6132328367644)
55826,55827,1,0,1353575,Yes,,POINT (-122.340338484051 47.612739017583)
55827,55828,1,0,1353708,Yes,,POINT (-122.33998777905 47.6129321459976)
55828,55829,1,0,1353718,Yes,,POINT (-122.339742250744 47.6127862003066)
55829,55830,1,0,1353727,Yes,,POINT (-122.340544148787 47.6120930244704)
55830,55831,1,0,1353736,Yes,,POINT (-122.340092465488 47.6118223638639)
55834,55835,1,33,1311497,Yes,,POINT (-122.320884192333 47.6084441015459)
55835,55836,1,33,1311500,Yes,,POINT (-122.320901149551 47.6093033033435)
55836,55837,1,35,1308150,Yes,,POINT (-122.322954932287 47.6044092293719)
55837,55838,1,25,1306769,Yes,,POINT (-122.323456477543 47.604271065216)
55838,55839,1,40,1306770,Yes,,POINT (-122.323200238564 47.6039884940688)
55839,55840,1,40,1306766,Yes,,POINT (-122.323125878086 47.6036382757496)
55844,55845,1,14,1308014,Yes,,POINT (-122.320613544528 47.6054391556868)
55851,55852,1,40,1306764,Yes,,POINT (-122.322782445558 47.6035410736454)
55852,55853,1,35,1308004,Yes,,POINT (-122.317962831157 47.6081165005938)
55943,55944,1,0,1353730,Yes,,POINT (-122.341558888804 47.611731194614)
55944,55945,1,0,1353733,Yes,,POINT (-122.339829068239 47.611546344555)
55945,55946,1,0,1353746,Yes,,POINT (-122.340145114944 47.6112999927825)
55946,55947,1,0,1353738,Yes,,POINT (-122.34056884069 47.6111526249236)
55948,55949,1,0,1353726,Yes,,POINT (-122.341213403018 47.6115427749858)
55949,55950,1,0,1353567,Yes,,POINT (-122.34152284691 47.6118221868044)
55950,55951,1,0,1353742,Yes,,POINT (-122.341667686529 47.6115456141696)
55951,55952,1,0,2494560,Yes,,POINT (-122.340250050533 47.61092303209)
55952,55953,1,0,1352462,Yes,,POINT (-122.34045359946 47.6108179423221)
55953,55954,1,0,1352155,Yes,,POINT (-122.341002087263 47.6106443440232)
55954,55955,1,0,1352173,Yes,,POINT (-122.342314329916 47.6107958055875)
55955,55956,1,0,1353570,Yes,,POINT (-122.342291346852 47.6112168427435)
55956,55957,1,0,1353964,Yes,,POINT (-122.34268757963 47.6121506510905)
55957,55958,1,0,1353961,Yes,,POINT (-122.342494563797 47.6120414744556)
55958,55959,1,0,1353958,Yes,,POINT (-122.342299250188 47.6119448392622)
55959,55960,1,0,1353966,Yes,,POINT (-122.341993318321 47.6117295525389)
55960,55961,1,0,1353970,Yes,,POINT (-122.343723752292 47.611830308959)
55961,55962,1,0,1353981,Yes,,POINT (-122.343832691996 47.611997631382)
55962,55963,1,0,1353870,Yes,,POINT (-122.343501972935 47.6120762216444)
55963,55964,1,0,1353851,Yes,,POINT (-122.344028211557 47.6106293612818)
55964,55965,1,0,1353863,Yes,,POINT (-122.344139150075 47.6108917197309)
55965,55966,1,0,1353875,Yes,,POINT (-122.344524310779 47.6111135110324)
55966,55967,1,0,1353968,Yes,,POINT (-122.341832762178 47.6118943425703)
55967,55968,1,0,1353953,Yes,,POINT (-122.342119835478 47.6120916140079)
55968,55969,1,0,1353729,Yes,,POINT (-122.340157091961 47.6120773348937)
55969,55970,1,0,1353705,Yes,,POINT (-122.33983942723 47.6118935999844)
55970,55971,1,0,1353704,Yes,,POINT (-122.3396324294 47.6117869810365)
55971,55972,1,0,1352492,Yes,,POINT (-122.339697733414 47.6114552485486)
55972,55973,1,0,1352456,Yes,,POINT (-122.338605302236 47.6108744555399)
55973,55974,1,0,1352455,Yes,,POINT (-122.339387190032 47.6113765162939)
55974,55975,1,0,1352468,Yes,,POINT (-122.339213525872 47.6111221154948)
56136,56137,1,14,2857855,Yes,,POINT (-122.355807452663 47.6210184931343)
56137,56138,1,14,2857847,Yes,,POINT (-122.355920235371 47.6210189909965)
56670,56671,1,0,1352242,Yes,,POINT (-122.336782478287 47.6100910059375)
56812,56813,1,0,1308490,Yes,,POINT (-122.322353853775 47.5963610952346)
56813,56814,1,0,1308491,Yes,,POINT (-122.32234344906 47.5964299729762)
56814,56815,1,0,1308492,Yes,,POINT (-122.322339005827 47.5964794144804)
56845,56846,1,0,1352145,Yes,,POINT (-122.337679038779 47.6098802960186)
56846,56847,1,0,1352431,Yes,,POINT (-122.340958843946 47.609683820183)
56847,56848,1,0,1352379,Yes,,POINT (-122.342873506709 47.6080782420103)
56848,56849,1,0,1352418,Yes,,POINT (-122.338091371381 47.6096998661313)
56849,56850,1,0,1352221,Yes,,POINT (-122.338569321142 47.6094969800319)
56850,56851,1,0,1352394,Yes,,POINT (-122.343859356418 47.6086852078961)
56851,56852,1,0,1352191,Yes,,POINT (-122.344133658775 47.6088657221208)
56852,56853,1,0,1352330,Yes,,POINT (-122.338394750817 47.6094121978263)
56853,56854,1,0,1352127,Yes,,POINT (-122.338690312432 47.6092959207952)
56854,56855,1,0,1352008,Yes,,POINT (-122.338541200074 47.6093577121503)
56855,56856,1,0,1352328,Yes,,POINT (-122.342040783539 47.6075867451305)
56856,56857,1,0,1367863,Yes,,POINT (-122.338361006903 47.6080670775577)
